Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,2.11B,2.28B,1.69B,2.1B,2.4B
Funds from Operations Growth,-,7.76%,-25.69%,23.88%,14.36%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,(296M),2.12B,4.28B,2.03B,1.24B
Net Operating Cash Flow Growth,-,815.88%,101.75%,-52.51%,-38.72%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(258M),(350M),(304M),(288M),(324M)
Capital Expenditures Growth,-,-35.66%,13.14%,5.26%,-12.50%
Capital Expenditures (Fixed Assets),(258M),(350M),(304M),(288M),(324M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1.84B),(61M),3M,(57M),-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(272M),(291M),378M,27M,(68M)
Purchase of Investments,(1.65B),(1.48B),(1.69B),(1.73B),(1.23B)
Sale/Maturity of Investments,1.38B,1.19B,2.07B,1.76B,1.16B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,-,-,(425M),(597M),120M
Other Sources,59M,(8M),46M,-,-
Net Investing Cash Flow,(2.31B),(710M),(302M),(915M),(272M)
Net Investing Cash Flow Growth,-,69.22%,57.46%,-202.98%,70.27%
