Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,577M,474M,427M,498M,327M
Net Income Growth,-,-17.85%,-9.92%,16.63%,-34.34%
"Depreciation, Depletion & Amortization",60M,61M,77M,78M,81M
Depreciation and Depletion,24M,24M,27M,27M,30M
Amortization of Intangible Assets,36M,37M,50M,51M,51M
Deferred Taxes & Investment Tax Credit,15M,(138M),(139M),30M,35M
Deferred Taxes,15M,(138M),(139M),30M,35M
Investment Tax Credit,-,-,-,-,-
Other Funds,41M,41M,25M,46M,58M
Funds from Operations,693M,438M,390M,652M,501M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(99M),(2M),(80M),(180M),(205M)
Receivables,42M,(108M),(120M),(117M),180M
Accounts Payable,24M,162M,100M,(296M),20M
Other Assets/Liabilities,(165M),(56M),(60M),233M,(405M)
Net Operating Cash Flow,594M,436M,310M,472M,296M
Net Operating Cash Flow Growth,-,-26.60%,-28.90%,52.26%,-37.29%
Net Operating Cash Flow / Sales,38.25%,28.57%,20.14%,31.01%,21.43%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(30M),(33M),(62M),(59M),(74M)
Capital Expenditures Growth,-,-10.00%,-87.88%,4.84%,-25.42%
Capital Expenditures / Sales,-1.93%,-2.16%,-4.03%,-3.88%,-5.36%
Capital Expenditures (Fixed Assets),(30M),(33M),(62M),(59M),(74M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.89B),(153M),(83M),(9M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(4M),(11M),(255M),(19M),(64M)
Purchase of Investments,(44M),(28M),(300M),(46M),(136M)
Sale/Maturity of Investments,40M,17M,45M,27M,72M
Other Uses,(24M),(2M),1M,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(57M),(1.91B),(458M),(161M),(11M)
Net Investing Cash Flow Growth,-,"-3,250.88%",76.02%,64.85%,93.17%
Net Investing Cash Flow / Sales,-3.67%,-125.16%,-29.76%,-10.58%,-0.80%
