Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(740M),511M,654M,684M,653M
Net Income Growth,-,169.05%,27.98%,4.59%,-4.53%
"Depreciation, Depletion & Amortization",528M,526M,540M,538M,543M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(242M),131M,119M,190M,179M
Deferred Taxes,(242M),131M,119M,190M,179M
Investment Tax Credit,-,-,-,-,-
Other Funds,1.65B,118M,33M,114M,37M
Funds from Operations,1.2B,1.29B,1.35B,1.53B,1.41B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,272M,(84M),(36M),(392M),206M
Receivables,(8M),11M,(146M),(51M),(363M)
Accounts Payable,119M,217M,25M,55M,444M
Other Assets/Liabilities,(9M),(205M),51M,(115M),58M
Net Operating Cash Flow,1.47B,1.2B,1.31B,1.13B,1.62B
Net Operating Cash Flow Growth,-,-18.12%,8.99%,-13.44%,42.68%
Net Operating Cash Flow / Sales,45.36%,30.37%,29.25%,22.99%,29.84%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(278M),(349M),(387M),(407M),(372M)
Capital Expenditures Growth,-,-25.54%,-10.89%,-5.17%,8.60%
Capital Expenditures / Sales,-8.59%,-8.82%,-8.64%,-8.25%,-6.86%
Capital Expenditures (Fixed Assets),(278M),(349M),(387M),(407M),(372M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,2M,(1.52B),(29M),-,-
Sale of Fixed Assets & Businesses,-,-,406M,-,-
Purchase/Sale of Investments,(4M),(6M),(419M),(11M),(5M)
Purchase of Investments,(4M),(10M),(2M),(11M),(9M)
Sale/Maturity of Investments,-,4M,(417M),-,4M
Other Uses,11M,-,(7M),(3M),3M
Other Sources,-,1M,-,-,-
Net Investing Cash Flow,(269M),(1.87B),(436M),(421M),(355M)
Net Investing Cash Flow Growth,-,-596.28%,76.72%,3.44%,15.68%
Net Investing Cash Flow / Sales,-8.31%,-47.32%,-9.74%,-8.53%,-6.55%
