Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,146M,259M,95M,192M,159M
Net Income Growth,-,77.40%,-63.32%,102.11%,-17.19%
"Depreciation, Depletion & Amortization",165M,165M,163M,166M,166M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,22M,40M,24M,33M,13M
Deferred Taxes,22M,40M,24M,33M,13M
Investment Tax Credit,-,-,-,-,-
Other Funds,(2M),5M,10M,(6M),(10M)
Funds from Operations,331M,469M,292M,385M,328M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(269M),(199M),(187M),(134M),(279M)
Receivables,(139M),(132M),(133M),(161M),(122M)
Accounts Payable,-,-,-,(37M),132M
Other Assets/Liabilities,(130M),(67M),(54M),64M,(289M)
Net Operating Cash Flow,62M,270M,105M,251M,49M
Net Operating Cash Flow Growth,-,335.48%,-61.11%,139.05%,-80.48%
Net Operating Cash Flow / Sales,7.59%,26.37%,11.33%,23.50%,5.20%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(227M),(374M),(337M),(330M),(263M)
Capital Expenditures Growth,-,-64.76%,9.89%,2.08%,20.30%
Capital Expenditures / Sales,-27.78%,-36.52%,-36.35%,-30.90%,-27.89%
Capital Expenditures (Fixed Assets),(227M),(374M),(337M),(330M),(263M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,29M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(11M),(16M),(18M),(8M),(2M)
Other Sources,(2M),2M,(2M),-,6M
Net Investing Cash Flow,(152M),(262M),(276M),(223M),(118M)
Net Investing Cash Flow Growth,-,-72.37%,-5.34%,19.20%,47.09%
Net Investing Cash Flow / Sales,-18.60%,-25.59%,-29.77%,-20.88%,-12.51%
