Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,347.34M,342.61M,342.75M,365.83M,378.18M
Funds from Operations Growth,-,-1.36%,0.04%,6.73%,3.38%
Changes in Working Capital,61.08M,(116.23M),3.62M,(146.34M),18.97M
Receivables,(39.07M),(38.36M),(36.31M),(11.94M),(26.95M)
Inventories,-,-,-,-,-
Accounts Payable,27.68M,20M,(6.07M),(31.8M),13.16M
Other Assets/Liabilities,41.76M,(77.88M),38.6M,(98.67M),26.78M
Net Operating Cash Flow,408.41M,226.38M,346.37M,219.49M,397.15M
Net Operating Cash Flow Growth,-,-44.57%,53.00%,-36.63%,80.94%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(101.73M),(95.07M),(92.23M),(81.98M),(79.14M)
Capital Expenditures Growth,-,6.55%,2.98%,11.12%,3.46%
Capital Expenditures (Fixed Assets),(101.73M),(95.07M),(92.23M),(81.98M),(79.14M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,2.14M,11.32M,4.26M,849K,-
Purchase/Sale of Investments,(219.6M),(339.69M),50.64M,(69.36M),(756.32M)
Purchase of Investments,(219.61M),(339.46M),(139.05M),(130.19M),(904.65M)
Sale/Maturity of Investments,1K,(231K),189.69M,60.83M,148.33M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,6.62M
Net Investing Cash Flow,(319.2M),(423.44M),(37.32M),(150.49M),(828.84M)
