Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,633.06M,1.07B,717.52M,730.66M,805.4M
Net Income Growth,-,68.78%,-32.85%,1.83%,10.23%
"Depreciation, Depletion & Amortization",84.65M,84.82M,85.55M,92.13M,100.85M
Depreciation and Depletion,32.37M,31.28M,32M,34.41M,138.74M
Amortization of Intangible Assets,52.28M,53.54M,53.54M,57.72M,(37.89M)
Deferred Taxes & Investment Tax Credit,(44.45M),(427.97M),56.74M,(11.75M),53.47M
Deferred Taxes,(44.45M),(427.97M),56.74M,(11.75M),53.47M
Investment Tax Credit,-,-,-,-,-
Other Funds,(5.13M),46.82M,33.86M,30.03M,68.71M
Funds from Operations,668.13M,772.16M,893.66M,841.07M,1.03B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(202.51M),91.64M,(82.86M),(22.19M),(209.2M)
Receivables,(102.02M),(180.35M),(264.33M),126.41M,(192.06M)
Accounts Payable,48.41M,41.87M,(1.29M),41.8M,19.26M
Other Assets/Liabilities,(25.17M),368.32M,284.46M,(33.89M),134.2M
Net Operating Cash Flow,465.62M,863.8M,810.8M,818.88M,819.23M
Net Operating Cash Flow Growth,-,85.51%,-6.14%,1.00%,0.04%
Net Operating Cash Flow / Sales,24.21%,41.49%,34.49%,35.80%,33.02%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(55.38M),(68.96M),(64.9M),(100.3M),(73.16M)
Capital Expenditures Growth,-,-24.52%,5.88%,-54.55%,27.06%
Capital Expenditures / Sales,-2.88%,-3.31%,-2.76%,-4.39%,-2.95%
Capital Expenditures (Fixed Assets),(55.38M),(68.96M),(64.9M),(100.3M),(73.16M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(37.99M),-,(432.9M),(8.23M)
Sale of Fixed Assets & Businesses,-,-,-,-,27.66M
Purchase/Sale of Investments,(38.23M),(68.37M),(41.36M),(36.29M),28.33M
Purchase of Investments,(247.62M),(286.9M),(297.29M),(250.55M),(274.19M)
Sale/Maturity of Investments,209.39M,218.53M,255.92M,214.26M,302.52M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(93.6M),(175.31M),(106.26M),(569.49M),(25.39M)
Net Investing Cash Flow Growth,-,-87.28%,39.38%,-435.92%,95.54%
Net Investing Cash Flow / Sales,-4.87%,-8.42%,-4.52%,-24.90%,-1.02%
