Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,65.65M,(536.76M),181.69M,513.29M,(270.01M)
Net Income Growth,-,-917.62%,133.85%,182.50%,-152.60%
"Depreciation, Depletion & Amortization",134.81M,133.45M,145.54M,160.28M,173.29M
Depreciation and Depletion,123.11M,122.65M,134.94M,150.68M,164.69M
Amortization of Intangible Assets,11.7M,10.8M,10.6M,9.6M,8.6M
Deferred Taxes & Investment Tax Credit,856K,(199.77M),(5.99M),190.71M,(59.56M)
Deferred Taxes,856K,(199.77M),(5.99M),190.71M,(59.56M)
Investment Tax Credit,-,-,-,-,-
Other Funds,124.83M,141.49M,152.46M,(787.93M),254.95M
Funds from Operations,326.15M,(461.59M),473.71M,76.35M,98.67M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,111.43M,900.56M,(961.94M),104.39M,9.69M
Receivables,(100.33M),(69.14M),(209.78M),190.74M,37.84M
Accounts Payable,27.63M,17.88M,168K,(35.61M),(52.6M)
Other Assets/Liabilities,91.27M,21.97M,16.29M,17.22M,134.53M
Net Operating Cash Flow,437.58M,438.97M,(488.23M),180.74M,108.36M
Net Operating Cash Flow Growth,-,0.32%,-211.22%,137.02%,-40.05%
Net Operating Cash Flow / Sales,36.76%,34.19%,-31.15%,15.05%,9.21%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(279.2M),(411.23M),(139.94M),(163.17M),(154.5M)
Capital Expenditures Growth,-,-47.29%,65.97%,-16.60%,5.32%
Capital Expenditures / Sales,-23.45%,-32.03%,-8.93%,-13.59%,-13.13%
Capital Expenditures (Fixed Assets),(279.2M),(411.23M),(139.94M),(163.17M),(154.5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(14.56M),-,(9.77M),-,(9.38M)
Sale of Fixed Assets & Businesses,3M,2.08M,1.55M,1.05B,850K
Purchase/Sale of Investments,80.27M,502.23M,(321.19M),175.59M,500.33M
Purchase of Investments,(808M),(650.31M),(975.72M),(1.11B),(568.62M)
Sale/Maturity of Investments,888.27M,1.15B,654.53M,1.29B,1.07B
Other Uses,700K,-,(41.68M),-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(209.78M),93.08M,(511.03M),1.06B,337.3M
Net Investing Cash Flow Growth,-,144.37%,-649.05%,308.38%,-68.33%
Net Investing Cash Flow / Sales,-17.62%,7.25%,-32.61%,88.67%,28.67%
