Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,243M,315M,301M,385M,389M
Net Income Growth,-,29.63%,-4.44%,27.91%,1.04%
"Depreciation, Depletion & Amortization",49M,45M,48M,52M,55M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,3M,1M,34M,7M,8M
Deferred Taxes,3M,1M,34M,7M,8M
Investment Tax Credit,-,-,-,-,-
Other Funds,22M,13M,12M,13M,24M
Funds from Operations,317M,374M,395M,457M,476M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(48M),(213M),(182M),(114M),(226M)
Receivables,(59M),(118M),(26M),(263M),(135M)
Accounts Payable,93M,(11M),(113M),228M,35M
Other Assets/Liabilities,(1M),-,(27M),(47M),(11M)
Net Operating Cash Flow,269M,161M,213M,343M,250M
Net Operating Cash Flow Growth,-,-40.15%,32.30%,61.03%,-27.11%
Net Operating Cash Flow / Sales,8.39%,4.77%,6.34%,9.40%,6.52%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(74M),(50M),(58M),(57M),(106M)
Capital Expenditures Growth,-,32.43%,-16.00%,1.72%,-85.96%
Capital Expenditures / Sales,-2.31%,-1.48%,-1.73%,-1.56%,-2.76%
Capital Expenditures (Fixed Assets),(74M),(50M),(58M),(57M),(106M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,2M,-,12M,-,2M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,(11M)
Other Sources,2M,-,1M,-,-
Net Investing Cash Flow,(72M),(50M),(46M),(57M),(115M)
Net Investing Cash Flow Growth,-,30.56%,8.00%,-23.91%,-101.75%
Net Investing Cash Flow / Sales,-2.25%,-1.48%,-1.37%,-1.56%,-3.00%
