Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,489.5M,340.1M,335.3M,373.6M,406.4M
Net Income Growth,-,-30.52%,-1.41%,11.42%,8.78%
"Depreciation, Depletion & Amortization",42.8M,40.7M,40.1M,41.8M,40.9M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,5.4M,3.9M,(61.5M),(42.6M),(59.8M)
Deferred Taxes,5.4M,3.9M,(61.5M),(42.6M),(59.8M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(82.8M),24.6M,(1M),49.9M,37.3M
Funds from Operations,454.9M,409.3M,312.9M,422.7M,424.8M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,71.2M,122.6M,60.7M,(129.4M),(92.6M)
Receivables,(46.4M),38M,6.8M,(57.8M),(19.9M)
Accounts Payable,94.1M,79.3M,31.1M,(109.2M),27.5M
Other Assets/Liabilities,(600K),(8.6M),(3.6M),(21.3M),(5.2M)
Net Operating Cash Flow,526.1M,531.9M,373.6M,293.3M,332.2M
Net Operating Cash Flow Growth,-,1.10%,-29.76%,-21.49%,13.26%
Net Operating Cash Flow / Sales,38.23%,40.60%,28.10%,21.87%,24.18%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(69.3M),(60.7M),(93.8M),(72.7M),(43.1M)
Capital Expenditures Growth,-,12.41%,-54.53%,22.49%,40.72%
Capital Expenditures / Sales,-5.04%,-4.63%,-7.05%,-5.42%,-3.14%
Capital Expenditures (Fixed Assets),(69.3M),(60.7M),(89.8M),(72.7M),(43.1M)
Capital Expenditures (Other Assets),-,-,(4M),-,-
Net Assets from Acquisitions,-,-,(13.1M),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(252.4M),(299.9M),(857.2M),299.9M,266.7M
Purchase of Investments,(334.1M),(413.5M),(1.05B),(202.1M),(92.9M)
Sale/Maturity of Investments,81.7M,113.6M,197.1M,502M,359.6M
Other Uses,(17.3M),(16.8M),(11.8M),(15.7M),(94M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(329.5M),(377.4M),(965.9M),229.5M,129.6M
Net Investing Cash Flow Growth,-,-14.54%,-155.94%,123.76%,-43.53%
Net Investing Cash Flow / Sales,-23.95%,-28.80%,-72.64%,17.11%,9.43%
