Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,171.77M,196.49M,155.58M,184.56M,163.22M
Funds from Operations Growth,-,14.39%,-20.82%,18.63%,-11.57%
Changes in Working Capital,7.01M,26.78M,(7.26M),(8.58M),-
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,7.01M,26.78M,(7.26M),(8.58M),22.56M
Net Operating Cash Flow,178.78M,223.28M,148.31M,175.98M,185.78M
Net Operating Cash Flow Growth,-,24.89%,-33.57%,18.65%,5.57%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(249.75M),(59.9M),273.66M,(65.55M),(68.54M)
Capital Expenditures Growth,-,76.02%,556.85%,-123.95%,-4.56%
Capital Expenditures (Fixed Assets),(19.07M),(16.2M),(18.5M),(14.44M),(19.02M)
Capital Expenditures (Other Assets),(230.68M),(43.7M),292.16M,(51.12M),(49.52M)
Net Assets from Acquisitions,(37K),37K,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(144.1M),481.01M,(946.93M),(59.57M),(280.3M)
Purchase of Investments,(324.59M),(242.14M),(1.03B),(374.7M),(299.86M)
Sale/Maturity of Investments,180.49M,723.16M,78.84M,315.13M,19.56M
Other Uses,(8.44M),(11.74M),(14.03M),(12.28M),(8.4M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(402.33M),409.41M,(687.3M),(137.4M),(357.24M)
