Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,184M,185M,207M,193M,218M
Net Income Growth,-,0.54%,11.89%,-6.76%,12.95%
"Depreciation, Depletion & Amortization",98M,97M,105M,93M,98M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,5M,(9M),16M,(52M),(66M)
Deferred Taxes,5M,(9M),16M,(52M),(66M)
Investment Tax Credit,-,-,-,-,-
Other Funds,23M,21M,16M,36M,17M
Funds from Operations,310M,294M,344M,270M,267M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,281M,107M,81M,(29M),105M
Receivables,85M,109M,(87M),55M,(68M)
Accounts Payable,(71M),(187M),12M,38M,(14M)
Other Assets/Liabilities,232M,169M,(38M),(17M),296M
Net Operating Cash Flow,591M,401M,425M,241M,372M
Net Operating Cash Flow Growth,-,-32.15%,5.99%,-43.29%,54.36%
Net Operating Cash Flow / Sales,18.52%,13.41%,12.79%,8.03%,11.79%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(75M),(76M),(171M),(48M),(66M)
Capital Expenditures Growth,-,-1.33%,-125.00%,71.93%,-37.50%
Capital Expenditures / Sales,-2.35%,-2.54%,-5.15%,-1.60%,-2.09%
Capital Expenditures (Fixed Assets),(75M),(76M),(171M),(48M),(66M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(198M)
Sale of Fixed Assets & Businesses,(1M),3M,-,18M,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,51M,(75M),-,-,-
Net Investing Cash Flow,(70M),(62M),(154M),28M,(232M)
Net Investing Cash Flow Growth,-,11.43%,-148.39%,118.18%,-928.57%
Net Investing Cash Flow / Sales,-2.19%,-2.07%,-4.64%,0.93%,-7.36%
