Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,370.02M,224.4M,221.34M,187.23M,396.48M
Net Income Growth,-,-39.35%,-1.36%,-15.41%,111.76%
"Depreciation, Depletion & Amortization",64.85M,69.82M,75.43M,77.65M,83.36M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(7.34M),2.18M,14.15M,39.92M,(1.23M)
Deferred Taxes,(7.34M),2.18M,14.15M,39.92M,(1.23M)
Investment Tax Credit,-,-,-,-,-
Other Funds,14.52M,12.09M,12.66M,12.64M,12.8M
Funds from Operations,442.05M,308.49M,323.58M,317.44M,491.41M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,189.74M,(245.56M),(56.7M),(258.37M),75.13M
Receivables,-,-,-,-,-
Accounts Payable,39.99M,(24.1M),(42.18M),186.02M,(61.13M)
Other Assets/Liabilities,(6.6M),23M,(62.82M),13.49M,(35.69M)
Net Operating Cash Flow,631.79M,62.93M,266.88M,59.07M,566.54M
Net Operating Cash Flow Growth,-,-90.04%,324.10%,-77.87%,859.16%
Net Operating Cash Flow / Sales,17.54%,2.09%,8.04%,1.95%,14.51%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(115.29M),(166.33M),(246.07M),(112.39M),(152.92M)
Capital Expenditures Growth,-,-44.27%,-47.94%,54.33%,-36.07%
Capital Expenditures / Sales,-3.20%,-5.51%,-7.41%,-3.72%,-3.92%
Capital Expenditures (Fixed Assets),(115.29M),(166.33M),(246.07M),(112.39M),(152.92M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,94K,778K,(3K),99K,79K
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(115.19M),(165.55M),(246.08M),(112.29M),(152.84M)
Net Investing Cash Flow Growth,-,-43.71%,-48.64%,54.37%,-36.12%
Net Investing Cash Flow / Sales,-3.20%,-5.49%,-7.41%,-3.71%,-3.92%
