Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,138.9M,124M,115.3M,110.3M,168M
Net Income Growth,-,-10.73%,-7.02%,-4.34%,52.31%
"Depreciation, Depletion & Amortization",45.5M,44.4M,43.9M,44.6M,42.3M
Depreciation and Depletion,10.5M,10.1M,10.4M,10M,10M
Amortization of Intangible Assets,35M,34.3M,33.5M,34.6M,32.3M
Deferred Taxes & Investment Tax Credit,(5.3M),(4M),(18M),(16.8M),(8.1M)
Deferred Taxes,(5.3M),(4M),(18M),(16.8M),(8.1M)
Investment Tax Credit,-,-,-,-,-
Other Funds,19M,14.8M,40.7M,45M,(68.2M)
Funds from Operations,198.1M,179.2M,181.9M,183.1M,134M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,2.5M,(12.8M),(26.6M),(30.1M),(85.2M)
Receivables,(4.8M),(1.5M),(42.7M),(34.6M),33.1M
Accounts Payable,24.7M,11.6M,9.5M,7.8M,(15.7M)
Other Assets/Liabilities,(49.3M),(13.6M),22.1M,115M,(102.1M)
Net Operating Cash Flow,200.6M,166.4M,155.3M,153M,48.8M
Net Operating Cash Flow Growth,-,-17.05%,-6.67%,-1.48%,-68.10%
Net Operating Cash Flow / Sales,21.22%,18.46%,16.77%,15.40%,5.18%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(10.8M),(10M),(14.7M),(14.5M),(14M)
Capital Expenditures Growth,-,7.41%,-47.00%,1.36%,3.45%
Capital Expenditures / Sales,-1.14%,-1.11%,-1.59%,-1.46%,-1.49%
Capital Expenditures (Fixed Assets),(10.8M),(10M),(14.7M),(14.5M),(14M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(234.9M),-,-
Sale of Fixed Assets & Businesses,66.7M,21.3M,100K,-,210.6M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(1.2M),(3.2M),(5M),-,(9.8M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,52.1M,8.1M,(254.5M),(13.4M),185.7M
Net Investing Cash Flow Growth,-,-84.45%,"-3,241.98%",94.73%,"1,485.82%"
Net Investing Cash Flow / Sales,5.51%,0.90%,-27.48%,-1.35%,19.73%
