Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,809.33M,785.68M,1.02B,940.2M,587.47M
Net Income Growth,-,-2.92%,30.21%,-8.09%,-37.52%
"Depreciation, Depletion & Amortization",218.1M,215.18M,217.05M,220.39M,219.61M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,14.4M,(23.08M),(5.03M),(165K),11.5M
Deferred Taxes,-,(23.08M),(5.03M),(165K),11.5M
Investment Tax Credit,-,-,-,-,-
Other Funds,26.96M,305.38M,42.5M,40.55M,248.84M
Funds from Operations,1.07B,1.28B,1.28B,1.2B,1.07B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(437.76M),142.77M,(268.62M),(66.86M),(1.7B)
Receivables,-,(54.84M),33.81M,66.26M,(4.92M)
Accounts Payable,-,(15.03M),1.04B,(950.03M),(52.82M)
Other Assets/Liabilities,-,(22.15M),34.38M,42.33M,(67.16M)
Net Operating Cash Flow,-,1.43B,1.01B,1.13B,(630.63M)
Net Operating Cash Flow Growth,-,-,-29.25%,12.41%,-155.60%
Net Operating Cash Flow / Sales,-,11.81%,8.05%,8.19%,-5.53%
Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,-,(219.65M),(270.6M),(329.25M),(314.35M)
Capital Expenditures Growth,-,-,-23.19%,-21.68%,4.53%
Capital Expenditures / Sales,-,-1.82%,-2.16%,-2.38%,-2.76%
Capital Expenditures (Fixed Assets),-,(219.65M),(270.6M),(329.25M),(314.35M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,1.8M,(2.27M),(1.51M),(10.12M)
Purchase of Investments,-,(4.84M),(4.8M),(4.91M),(15.65M)
Sale/Maturity of Investments,-,6.63M,2.53M,3.4M,5.53M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(217.86M),(272.86M),(330.76M),(324.47M)
Net Investing Cash Flow Growth,-,-,-25.25%,-21.22%,1.90%
Net Investing Cash Flow / Sales,-,-1.80%,-2.18%,-2.39%,-2.84%
