Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(25.8M),(20.9M),(9.5M),(27.4M),(19.8M)
Net Income Growth,-,18.99%,54.55%,-188.42%,27.74%
"Depreciation, Depletion & Amortization",23.3M,21M,18.2M,20.9M,21.6M
Depreciation and Depletion,13.5M,13.7M,13.6M,13.1M,14M
Amortization of Intangible Assets,9.8M,7.3M,4.6M,7.8M,7.6M
Deferred Taxes & Investment Tax Credit,(29.8M),(15.8M),6.5M,4.5M,1.9M
Deferred Taxes,(29.8M),(15.8M),6.5M,4.5M,1.9M
Investment Tax Credit,-,-,-,-,-
Other Funds,37.7M,38.5M,22.4M,39.4M,41.8M
Funds from Operations,5.4M,22.8M,37.6M,37.4M,45.5M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,22.2M,3M,(37.7M),(31.9M),(12.3M)
Receivables,4.4M,(1.6M),(29.5M),1M,(10.3M)
Accounts Payable,600K,3.4M,7.4M,(4.6M),1.3M
Other Assets/Liabilities,(12M),(1.4M),(2.6M),(16.4M),(4.9M)
Net Operating Cash Flow,27.6M,25.8M,(100K),5.5M,33.2M
Net Operating Cash Flow Growth,-,-6.52%,-100.39%,"5,600.00%",503.64%
Net Operating Cash Flow / Sales,11.02%,10.03%,-0.04%,1.88%,11.02%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(16M),(14.4M),(18M),(19.9M),(22.3M)
Capital Expenditures Growth,-,10.00%,-25.00%,-10.56%,-12.06%
Capital Expenditures / Sales,-6.39%,-5.60%,-6.38%,-6.78%,-7.40%
Capital Expenditures (Fixed Assets),(16M),(14.4M),(18M),(19.9M),(22.3M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(35.3M),100K,(36M),-,-
Sale of Fixed Assets & Businesses,-,-,37.9M,-,-
Purchase/Sale of Investments,46.5M,(86.7M),(184.5M),(164.8M),(45.3M)
Purchase of Investments,(132.3M),(219.7M),(263.3M),(276.9M),(173.6M)
Sale/Maturity of Investments,178.8M,133M,78.8M,112.1M,128.3M
Other Uses,-,-,-,-,-
Other Sources,(513.2M),1.63B,(1.63B),3.88B,(1.9B)
Net Investing Cash Flow,(4.8M),(101M),(200.6M),(184.7M),(67.6M)
Net Investing Cash Flow Growth,-,"-2,004.17%",-98.61%,7.93%,63.40%
Net Investing Cash Flow / Sales,-1.92%,-39.27%,-71.11%,-62.97%,-22.44%
