Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,207.3M,250.8M,216.5M,254.2M,301.5M
Net Income Growth,-,20.98%,-13.68%,17.41%,18.61%
"Depreciation, Depletion & Amortization",104.7M,105.6M,106.4M,109.7M,114.3M
Depreciation and Depletion,95.4M,96.3M,95.3M,99.5M,104.7M
Amortization of Intangible Assets,9.3M,9.3M,11.1M,10.2M,9.6M
Deferred Taxes & Investment Tax Credit,2.3M,27.4M,17.7M,22.9M,5.9M
Deferred Taxes,2.3M,27.4M,17.7M,22.9M,5.9M
Investment Tax Credit,-,-,-,-,-
Other Funds,11.2M,(36M),68.8M,20.2M,16.4M
Funds from Operations,325.5M,347.8M,409.4M,407M,438.1M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(97.3M),(64.2M),(18.7M),(81.7M),(119.1M)
Receivables,(72.8M),(85.3M),7.1M,(69.6M),(71.3M)
Accounts Payable,9.6M,25M,(10.1M),63.6M,(38.5M)
Other Assets/Liabilities,(15.7M),22.9M,7M,(30.1M),2.8M
Net Operating Cash Flow,228.2M,283.6M,390.7M,325.3M,319M
Net Operating Cash Flow Growth,-,24.28%,37.76%,-16.74%,-1.94%
Net Operating Cash Flow / Sales,12.14%,14.18%,19.12%,15.23%,14.26%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(131.7M),(149.9M),(238.9M),(215.6M),(184.5M)
Capital Expenditures Growth,-,-13.82%,-59.37%,9.75%,14.42%
Capital Expenditures / Sales,-7.01%,-7.49%,-11.69%,-10.09%,-8.25%
Capital Expenditures (Fixed Assets),(131.4M),(149.7M),(238.9M),(213.2M),(184.3M)
Capital Expenditures (Other Assets),(300K),(200K),-,(2.4M),(200K)
Net Assets from Acquisitions,-,-,(194.9M),-,-
Sale of Fixed Assets & Businesses,1.7M,200K,5.3M,200K,200K
Purchase/Sale of Investments,(2.7M),4.9M,(900K),(5.8M),5.5M
Purchase of Investments,(34.3M),(34.6M),(27.1M),(36.4M),(27.8M)
Sale/Maturity of Investments,31.6M,39.5M,26.2M,30.6M,33.3M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(132.7M),(144.8M),(429.4M),(221.2M),(176.9M)
Net Investing Cash Flow Growth,-,-9.12%,-196.55%,48.49%,20.03%
Net Investing Cash Flow / Sales,-7.06%,-7.24%,-21.02%,-10.35%,-7.91%
