Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,170M,208M,176M,177M,172M
Net Income Growth,-,22.35%,-15.38%,0.57%,-2.82%
"Depreciation, Depletion & Amortization",80M,87M,81M,85M,83M
Depreciation and Depletion,25M,24M,26M,26M,26M
Amortization of Intangible Assets,55M,63M,55M,59M,57M
Deferred Taxes & Investment Tax Credit,3M,1M,(30M),(61M),(75M)
Deferred Taxes,3M,1M,(30M),(61M),(75M)
Investment Tax Credit,-,-,-,-,-
Other Funds,14M,20M,23M,20M,22M
Funds from Operations,267M,316M,250M,221M,202M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(250M),249M,(40M),(128M),(162M)
Receivables,(79M),(14M),98M,(232M),(6M)
Accounts Payable,(199M),175M,(40M),(60M),(211M)
Other Assets/Liabilities,32M,51M,17M,40M,78M
Net Operating Cash Flow,17M,565M,210M,93M,40M
Net Operating Cash Flow Growth,-,"3,223.53%",-62.83%,-55.71%,-56.99%
Net Operating Cash Flow / Sales,0.49%,16.22%,6.02%,2.66%,1.11%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(21M),(24M),(33M),(28M),(21M)
Capital Expenditures Growth,-,-14.29%,-37.50%,15.15%,25.00%
Capital Expenditures / Sales,-0.61%,-0.69%,-0.95%,-0.80%,-0.58%
Capital Expenditures (Fixed Assets),(21M),(24M),(33M),(28M),(21M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(375M),(29M),-,(2M),-
Sale of Fixed Assets & Businesses,4M,(1M),-,9M,12M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,(4M),-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(392M),(54M),(37M),(21M),(8M)
Net Investing Cash Flow Growth,-,86.22%,31.48%,43.24%,61.90%
Net Investing Cash Flow / Sales,-11.37%,-1.55%,-1.06%,-0.60%,-0.22%
