Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,113M,114M,113M,82M,112M
Net Income Growth,-,0.88%,-0.88%,-27.43%,36.59%
"Depreciation, Depletion & Amortization",62M,62M,59M,58M,60M
Depreciation and Depletion,29M,31M,28M,28M,28M
Amortization of Intangible Assets,33M,31M,31M,30M,32M
Deferred Taxes & Investment Tax Credit,-,-,10M,-,-
Deferred Taxes,-,-,10M,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,7M,-,(20M),8M,17M
Funds from Operations,182M,176M,162M,148M,189M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,50M,(64M),58M,(229M),(76M)
Receivables,(24M),(12M),8M,(64M),(55M)
Accounts Payable,65M,(17M),62M,20M,20M
Other Assets/Liabilities,52M,11M,22M,(79M),42M
Net Operating Cash Flow,232M,112M,220M,(81M),113M
Net Operating Cash Flow Growth,-,-51.72%,96.43%,-136.82%,239.51%
Net Operating Cash Flow / Sales,17.16%,8.84%,16.59%,-6.36%,8.27%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(41M),(47M),(81M),(49M),(46M)
Capital Expenditures Growth,-,-14.63%,-72.34%,39.51%,6.12%
Capital Expenditures / Sales,-3.03%,-3.71%,-6.11%,-3.85%,-3.37%
Capital Expenditures (Fixed Assets),(41M),(47M),(81M),(49M),(46M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,1M,1M,7M,2M,2M
Purchase/Sale of Investments,-,-,-,(2M),(1M)
Purchase of Investments,-,-,-,(6M),(1M)
Sale/Maturity of Investments,-,-,-,4M,-
Other Uses,-,-,(2M),-,-
Other Sources,-,-,-,-,1M
Net Investing Cash Flow,(38M),(44M),(70M),(43M),(41M)
Net Investing Cash Flow Growth,-,-15.79%,-59.09%,38.57%,4.65%
Net Investing Cash Flow / Sales,-2.81%,-3.47%,-5.28%,-3.38%,-3.00%
