Item,2017,2018,2019,2020,2021
Sales/Revenue,4.37B,5.35B,5.76B,5.84B,6.34B
Sales Growth,-,22.33%,7.68%,1.34%,8.56%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,686.41M,574M,670M,520M,621M
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,3.25B,3.92B,4.17B,4.26B,4.32B
Total Interest Expense,590.68M,642M,683M,689M,657M
Depreciation & Amortization Expense,1.26B,1.54B,1.57B,1.61B,1.64B
Other Operating Expense,96.44M,108M,116M,133M,131M
Operating Income,1.12B,1.44B,1.59B,1.59B,2.02B
Operating Income Growth,-,27.89%,10.79%,-0.38%,27.63%
Non-Operating Income (Expense),20.76M,6M,7M,(3M),(20M)
Non-Operating Interest Income,18.76M,5M,6M,2M,1M
Miscellaneous Non Operating Expense,1.99M,1M,1M,(5M),(21M)
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,82.28M,159M,34M,(183M),167M
Pretax Income,470.59M,641M,881M,1.08B,1.18B
Pretax Income Growth,-,36.21%,37.44%,22.13%,9.57%
Pretax Margin,-,-,-,-,18.60%
Income Taxes,26.04M,19M,21M,20M,21M
Income Tax - Current Domestic,5.11M,10M,11M,11M,9M
Income Tax - Current Foreign,6.05M,7M,8M,6M,8M
Income Tax - Deferred Domestic,17.77M,-,-,-,-
Income Tax - Deferred Foreign,(2.88M),2M,2M,3M,4M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,444.55M,622M,860M,1.06B,1.03B
Minority Interest Expense,-,-,-,-,-
Net Income,444.55M,622M,860M,1.06B,1.03B
Net Income Growth,-,39.92%,38.26%,22.79%,-2.08%
Net Margin Growth,-,-,-,-,16.31%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,(62M)
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,62M
Net Income After Extraordinaries,444.55M,622M,860M,1.06B,1.03B
Preferred Dividends,58.29M,113M,113M,57M,-
Net Income Available to Common,386.26M,509M,747M,999M,1.16B
EPS (Basic),1.01,1.23,1.8,2.5,2.68
EPS (Basic) Growth,-,21.80%,45.71%,39.02%,7.38%
Basic Shares Outstanding,381.74M,413M,416M,423M,432M
EPS (Diluted),1.01,1.23,1.79,2.48,2.67
EPS (Diluted) Growth,-,21.69%,45.71%,39.04%,7.39%
Diluted Shares Outstanding,383.22M,415M,418M,425M,434M
