Item,2017,2018,2019,2020,2021
Sales/Revenue,15.27B,15.29B,14.95B,13.17B,14.29B
Sales Growth,-,0.11%,-2.20%,-11.92%,8.49%
Cost of Goods Sold (COGS) incl. D&A,12.75B,12.73B,12.43B,11.1B,11.76B
COGS Growth,-,-0.14%,-2.41%,-10.70%,6.00%
COGS excluding D&A,12.47B,12.47B,12.19B,10.87B,11.55B
Depreciation & Amortization Expense,282.1M,264M,231.5M,222.6M,212.1M
Depreciation,168.3M,161.5M,147.7M,139.5M,132.1M
Amortization of Intangibles,113.8M,102.5M,83.8M,83.1M,80M
Gross Income,2.52B,2.56B,2.53B,2.07B,2.53B
Gross Income Growth,-,1.36%,-1.15%,-17.94%,21.81%
Gross Profit Margin,-,-,-,-,17.69%
SG&A Expense,439.7M,453.2M,405.9M,360.5M,379.7M
SGA Growth,-,3.07%,-10.44%,-11.19%,5.33%
Research & Development,-,-,-,-,-
Other SG&A,439.7M,453.2M,405.9M,360.5M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,-,149.4M,-,123M,26.6M
EBIT after Unusual Expense,-,1.96B,-,1.59B,2.12B
Non Operating Income/Expense,(24.1M),153.9M,(6.2M),-,50.5M
Non-Operating Interest Income,49.7M,57.2M,60.3M,32.3M,27.3M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,224.5M,241.9M,238.1M,214.1M,209.8M
Interest Expense Growth,-,7.75%,-1.57%,-10.08%,-2.01%
Gross Interest Expense,224.5M,241.9M,238.1M,214.1M,209.8M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.88B,1.92B,1.94B,1.41B,1.99B
Pretax Income Growth,-,2.09%,0.73%,-27.29%,41.12%
Pretax Margin,-,-,-,-,13.92%
Income Tax,696.2M,492.7M,504.4M,381.7M,488.7M
Income Tax - Current Domestic,495.3M,309.3M,214.1M,211.7M,160.5M
Income Tax - Current Foreign,280.2M,305.2M,306.9M,189.1M,303.9M
Income Tax - Deferred Domestic,(194.4M),(101.4M),(3.4M),(23.5M),28.4M
Income Tax - Deferred Foreign,115.1M,(20.4M),(13.2M),4.4M,(4.1M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,3.5M,8.9M,2M,(6.8M),7.5M
Other After Tax Income (Expense),(1.6M),(100K),-,-,-
Consolidated Net Income,1.19B,1.44B,1.44B,1.02B,1.51B
Minority Interest Expense,103.8M,114.1M,96.8M,75.4M,99.8M
Net Income,1.09B,1.33B,1.34B,945.4M,1.41B
Net Income Growth,-,22.04%,0.97%,-29.40%,48.91%
Net Margin Growth,-,-,-,-,9.85%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.09B,1.33B,1.34B,945.4M,1.41B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.09B,1.33B,1.34B,945.4M,1.41B
EPS (Basic),4.68,5.85,6.09,4.39,6.57
EPS (Basic) Growth,-,25.11%,4.09%,-28.03%,49.81%
Basic Shares Outstanding,232.3M,226.6M,219.8M,215.6M,214.3M
EPS (Diluted),4.65,5.83,6.06,4.37,6.53
EPS (Diluted) Growth,-,25.42%,4.03%,-27.87%,49.33%
Diluted Shares Outstanding,233.9M,227.6M,220.9M,216.2M,215.6M
EBITDA,2.37B,2.37B,2.35B,1.94B,2.36B
EBITDA Growth,-,0.11%,-0.62%,-17.72%,21.83%
EBITDA Margin,-,-,-,-,16.51%
