Item,2017,2018,2019,2020,2021
Sales/Revenue,184.79B,194.58B,256.58B,268.65B,291.94B
Sales Growth,-,5.30%,31.86%,4.71%,8.67%
Cost of Goods Sold (COGS) incl. D&A,156.26B,163.04B,211.25B,219.66B,240.06B
COGS Growth,-,4.34%,29.57%,3.98%,9.29%
COGS excluding D&A,153.74B,160.34B,206.91B,215.22B,235.55B
Depreciation & Amortization Expense,2.52B,2.7B,4.34B,4.44B,4.51B
Depreciation,1.7B,1.7B,1.9B,2.1B,2.25B
Amortization of Intangibles,817M,1B,2.44B,2.34B,2.26B
Gross Income,28.53B,31.54B,45.33B,48.99B,51.87B
Gross Income Growth,-,10.55%,43.73%,8.09%,5.87%
Gross Profit Margin,-,-,-,-,17.77%
SG&A Expense,18.52B,20.75B,32.63B,35.07B,36.93B
SGA Growth,-,12.02%,57.25%,7.50%,5.31%
Research & Development,-,-,-,-,-
Other SG&A,18.52B,20.75B,32.63B,35.07B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,470M,6.68B,790M,1.77B,2.37B
EBIT after Unusual Expense,(470M),4.11B,11.91B,12.15B,12.57B
Non Operating Income/Expense,(206M),(100M),98M,492M,324M
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,1.06B,2.6B,3.02B,2.87B,2.47B
Interest Expense Growth,-,144.36%,15.96%,-4.74%,-14.03%
Gross Interest Expense,1.06B,2.6B,3.02B,2.87B,2.47B
Interest Capitalized,-,-,-,-,-
Pretax Income,8.27B,1.41B,9B,9.77B,10.42B
Pretax Income Growth,-,-82.99%,539.90%,8.59%,6.65%
Pretax Margin,-,-,-,-,3.57%
Income Tax,1.64B,2B,2.37B,2.57B,2.52B
Income Tax - Current Domestic,3.06B,1.98B,3.02B,3.13B,2.95B
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,(1.42B),23M,(649M),(564M),(428M)
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(24M),(3M),(5M),-,-
Consolidated Net Income,6.61B,(599M),6.63B,7.2B,7.9B
Minority Interest Expense,1M,(2M),(3M),13M,(12M)
Net Income,6.61B,(597M),6.63B,7.19B,7.91B
Net Income Growth,-,-109.04%,"1,210.39%",8.43%,10.04%
Net Margin Growth,-,-,-,-,2.71%
Extraordinaries & Discontinued Operations,(8M),-,-,(9M),-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,(8M),-,-,(9M),-
Net Income After Extraordinaries,6.6B,(597M),6.63B,7.18B,7.91B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,6.6B,(597M),6.63B,7.18B,7.91B
EPS (Basic),6.47,(0.57),5.1,5.48,6
EPS (Basic) Growth,-,-108.81%,993.91%,7.63%,9.35%
Basic Shares Outstanding,1.02B,1.04B,1.3B,1.31B,1.32B
EPS (Diluted),6.44,(0.57),5.08,5.46,5.95
EPS (Diluted) Growth,-,-108.85%,991.18%,7.56%,8.94%
Diluted Shares Outstanding,1.02B,1.04B,1.31B,1.31B,1.33B
EBITDA,12.53B,13.49B,17.04B,18.36B,19.45B
EBITDA Growth,-,7.70%,26.32%,7.76%,5.92%
EBITDA Margin,-,-,-,-,6.66%
