Item,2018,2019,2020,2021,2022
Sales/Revenue,11.09B,9.64B,10.04B,14.63B,17.23B
Sales Growth,-,-13.04%,4.13%,45.66%,17.79%
Cost of Goods Sold (COGS) incl. D&A,5.68B,5.29B,5.43B,7.82B,9.36B
COGS Growth,-,-6.91%,2.74%,43.99%,19.56%
COGS excluding D&A,5.36B,4.98B,5.17B,7.52B,9.02B
Depreciation & Amortization Expense,326.4M,309.28M,268.53M,307.15M,333.74M
Depreciation,165.2M,181.98M,202.33M,236.55M,-
Amortization of Intangibles,161.2M,127.3M,66.2M,70.6M,-
Gross Income,5.41B,4.35B,4.61B,6.8B,7.87B
Gross Income Growth,-,-19.47%,5.81%,47.63%,15.75%
Gross Profit Margin,-,-,-,-,45.69%
SG&A Expense,1.95B,1.89B,1.93B,2.33B,2.49B
SGA Growth,-,-3.08%,2.24%,20.33%,7.01%
Research & Development,1.19B,1.19B,1.25B,1.49B,1.6B
Other SG&A,761.97M,700.09M,681.32M,833.5M,-
Other Operating Expense,235.25M,-,-,-,-
Unusual Expense,37.06M,(4.24M),5.97M,(7.06M),-
EBIT after Unusual Expense,3.18B,2.47B,2.67B,4.48B,-
Non Operating Income/Expense,(19.19M),(1.36M),(13K),78.78M,(188.71M)
Non-Operating Interest Income,85.81M,98.77M,85.43M,19.69M,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,97.39M,117.26M,177.44M,208.6M,-
Interest Expense Growth,-,20.41%,51.32%,17.56%,-
Gross Interest Expense,97.39M,117.26M,177.44M,208.6M,-
Interest Capitalized,-,-,-,-,-
Pretax Income,3.15B,2.45B,2.57B,4.37B,5.19B
Pretax Income Growth,-,-22.38%,5.25%,69.74%,18.81%
Pretax Margin,-,-,-,-,30.15%
Income Tax,771.11M,255.14M,323.23M,462.35M,587.83M
Income Tax - Current Domestic,635.5M,149.84M,221.24M,451.09M,-
Income Tax - Current Foreign,132.57M,110.28M,119.77M,162.74M,-
Income Tax - Deferred Domestic,9.6M,(5.78M),(11.93M),(147.86M),-
Income Tax - Deferred Foreign,(6.55M),797K,(5.84M),(3.62M),-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.38B,2.19B,2.25B,3.91B,4.61B
Minority Interest Expense,-,-,-,-,-
Net Income,2.38B,2.19B,2.25B,3.91B,4.61B
Net Income Growth,-,-7.95%,2.75%,73.57%,17.83%
Net Margin Growth,-,-,-,-,26.73%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.38B,2.19B,2.25B,3.91B,4.61B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.38B,2.19B,2.25B,3.91B,4.61B
EPS (Basic),14.73,14.37,15.55,27.22,32.92
EPS (Basic) Growth,-,-2.43%,8.19%,75.03%,20.95%
Basic Shares Outstanding,161.64M,152.48M,144.81M,143.61M,139.9M
EPS (Diluted),13.17,13.7,15.1,26.9,32.75
EPS (Diluted) Growth,-,4.05%,10.21%,78.08%,21.77%
Diluted Shares Outstanding,180.78M,159.92M,149.09M,145.32M,140.63M
EBITDA,3.55B,2.77B,2.94B,4.78B,5.72B
EBITDA Growth,-,-21.84%,6.14%,62.54%,19.55%
EBITDA Margin,-,-,-,-,33.18%
