Item,2017,2018,2019,2020,2021
Sales/Revenue,2.44B,3.04B,3.46B,3.72B,5.08B
Sales Growth,-,24.52%,13.71%,7.43%,36.63%
Cost of Goods Sold (COGS) incl. D&A,860.84M,965.3M,1.14B,1.37B,1.8B
COGS Growth,-,12.13%,17.79%,20.17%,31.55%
COGS excluding D&A,464.98M,539.8M,671.49M,871.21M,1.25B
Depreciation & Amortization Expense,395.87M,425.5M,465.55M,495.18M,544.85M
Depreciation,349.37M,406.5M,449.05M,471.58M,503.65M
Amortization of Intangibles,46.5M,19M,16.5M,23.6M,41.2M
Gross Income,1.58B,2.08B,2.32B,2.35B,3.28B
Gross Income Growth,-,31.26%,11.81%,1.19%,39.58%
Gross Profit Margin,-,-,-,-,64.60%
SG&A Expense,1.54B,1.63B,1.96B,2.32B,3.01B
SGA Growth,-,5.92%,20.14%,18.78%,29.43%
Research & Development,539.91M,555.26M,682.28M,873.01M,1.25B
Other SG&A,997.11M,1.07B,1.27B,1.45B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,60.84M,10.3M,8.8M,16.9M,660.26M
EBIT after Unusual Expense,(15.4M),438.73M,357.57M,9.76M,(387.29M)
Non Operating Income/Expense,(19.18M),6.2M,13.04M,4M,(8.32M)
Non-Operating Interest Income,44.4M,111.22M,157.7M,88.18M,35.68M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,105.24M,132.61M,138.18M,152.88M,51.19M
Interest Expense Growth,-,26.01%,4.20%,10.64%,-66.52%
Gross Interest Expense,108.84M,136.31M,142.78M,156.68M,52.69M
Interest Capitalized,3.6M,3.7M,4.6M,3.8M,1.5M
Pretax Income,(95.42M),423.54M,390.14M,(50.94M),(411.11M)
Pretax Income Growth,-,543.88%,-7.89%,-113.06%,-707.07%
Pretax Margin,-,-,-,-,-8.10%
Income Tax,12.65M,(782.05M),(1.08B),1.08B,(189.7M)
Income Tax - Current Domestic,2.29M,2.42M,3.94M,478K,(641K)
Income Tax - Current Foreign,16.77M,17.25M,43.05M,19.81M,39.71M
Income Tax - Deferred Domestic,(4.77M),(760.13M),4.07M,(37.9M),(209.49M)
Income Tax - Deferred Foreign,(1.65M),(41.59M),(1.13B),1.1B,(19.29M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,(108.06M),1.21B,1.47B,(1.14B),(221.41M)
Minority Interest Expense,-,-,-,-,-
Net Income,(108.06M),1.21B,1.47B,(1.14B),(221.41M)
Net Income Growth,-,"1,215.64%",21.57%,-177.48%,80.50%
Net Margin Growth,-,-,-,-,-4.36%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,(108.06M),1.21B,1.47B,(1.14B),(221.41M)
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,(108.06M),1.21B,1.47B,(1.14B),(221.41M)
EPS (Basic),(0.15),1.6,1.9,(1.44),(0.28)
EPS (Basic) Growth,-,"1,165.47%",18.98%,-175.80%,80.74%
Basic Shares Outstanding,732.7M,754.33M,770.73M,787.86M,797.57M
EPS (Diluted),(0.15),1.56,1.87,(1.44),(0.28)
EPS (Diluted) Growth,-,"1,140.20%",19.58%,-177.25%,80.74%
Diluted Shares Outstanding,732.7M,772.69M,785.53M,787.86M,797.57M
EBITDA,441.31M,874.52M,831.92M,521.84M,817.81M
EBITDA Growth,-,98.17%,-4.87%,-37.27%,56.72%
EBITDA Margin,-,-,-,-,16.11%
