Item,2017,2018,2019,2020,2021
Sales/Revenue,286.17M,316.16M,624.33M,774.43M,1.38B
Sales Growth,-,10.48%,97.47%,24.04%,78.46%
Cost of Goods Sold (COGS) incl. D&A,230.12M,221.71M,403.09M,430.63M,827.63M
COGS Growth,-,-3.65%,81.81%,6.83%,92.19%
COGS excluding D&A,221.12M,212.05M,388.97M,412.52M,801.43M
Depreciation & Amortization Expense,9M,9.67M,14.12M,18.1M,26.2M
Depreciation,8.6M,8.27M,9.39M,13.01M,16.7M
Amortization of Intangibles,400K,1.4M,4.73M,5.09M,9.5M
Gross Income,56.04M,94.45M,221.25M,343.8M,554.42M
Gross Income Growth,-,68.52%,134.26%,55.39%,61.26%
Gross Profit Margin,-,-,-,-,40.12%
SG&A Expense,78.5M,87.92M,115.92M,157.36M,333.69M
SGA Growth,-,11.99%,31.84%,35.75%,112.06%
Research & Development,33.16M,32.59M,40.38M,55.92M,105.53M
Other SG&A,45.35M,55.33M,75.54M,101.44M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,17.72M,4.93M,2.6M,44.35M,58.4M
EBIT after Unusual Expense,(40.18M),1.6M,102.73M,142.09M,162.34M
Non Operating Income/Expense,2.77M,(2.19M),(5.44M),(3.84M),3.05M
Non-Operating Interest Income,-,-,2.51M,2.16M,695K
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,7.94M,9.64M,9.69M,21M,45.15M
Interest Expense Growth,-,21.41%,0.58%,116.71%,115.00%
Gross Interest Expense,7.94M,9.64M,9.69M,21M,45.15M
Interest Capitalized,-,-,-,-,-
Pretax Income,(45.34M),(10.23M),90.11M,119.41M,120.93M
Pretax Income Growth,-,77.44%,980.97%,32.51%,1.27%
Pretax Margin,-,-,-,-,8.75%
Income Tax,(149K),1.4M,(71.03M),(14.59M),(24.52M)
Income Tax - Current Domestic,21K,42K,327K,636K,488K
Income Tax - Current Foreign,1.22M,1.23M,1.59M,1.9M,6.23M
Income Tax - Deferred Domestic,(1.11M),(56K),(74.42M),(17.12M),(32.78M)
Income Tax - Deferred Foreign,(281K),179K,1.47M,-,1.54M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,(45.19M),(11.63M),161.15M,134M,145.45M
Minority Interest Expense,-,-,-,-,-
Net Income,(45.19M),(11.63M),161.15M,134M,145.45M
Net Income Growth,-,74.27%,"1,485.98%",-16.85%,8.55%
Net Margin Growth,-,-,-,-,10.52%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,(45.19M),(11.63M),161.15M,134M,145.45M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,(45.19M),(11.63M),161.15M,134M,145.45M
EPS (Basic),(0.54),(0.12),1.38,1.07,1.09
EPS (Basic) Growth,-,78.39%,"1,283.12%",-22.71%,1.69%
Basic Shares Outstanding,82.94M,99.62M,116.71M,125.56M,134.03M
EPS (Diluted),(0.54),(0.12),1.23,0.95,1.02
EPS (Diluted) Growth,-,78.39%,"1,156.04%",-23.29%,7.81%
Diluted Shares Outstanding,82.94M,99.62M,131.64M,141.92M,142.88M
EBITDA,(13.46M),16.19M,119.45M,204.54M,246.93M
EBITDA Growth,-,220.32%,637.69%,71.24%,20.72%
EBITDA Margin,-,-,-,-,17.87%
