Item,2017,2018,2019,2020,2021
Sales/Revenue,9.17B,9.55B,9.5B,9.61B,11.39B
Sales Growth,-,4.13%,-0.51%,1.17%,18.50%
Cost of Goods Sold (COGS) incl. D&A,7.17B,7.56B,7.62B,7.76B,9.43B
COGS Growth,-,5.49%,0.69%,1.86%,21.53%
COGS excluding D&A,7.04B,7.4B,7.45B,7.55B,9.2B
Depreciation & Amortization Expense,130.98M,161.86M,165.21M,205.78M,228.41M
Depreciation,122.59M,149.21M,153.18M,165.72M,183.77M
Amortization of Intangibles,8.38M,12.65M,12.03M,40.07M,44.63M
Gross Income,2B,1.98B,1.88B,1.85B,1.96B
Gross Income Growth,-,-0.79%,-5.08%,-1.62%,5.81%
Gross Profit Margin,-,-,-,-,17.20%
SG&A Expense,762.1M,841.21M,711.08M,761.32M,822.77M
SGA Growth,-,10.38%,-15.47%,7.06%,8.07%
Research & Development,34.2M,33.8M,32.5M,31.9M,33.6M
Other SG&A,727.9M,807.41M,678.58M,729.42M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,492K,14.06M,(5.2M),(13.19M),92.28M
EBIT after Unusual Expense,1.23B,(14.06M),1.18B,1.1B,1.04B
Non Operating Income/Expense,5.99M,(5.48M),(18.2M),(37.83M),31.79M
Non-Operating Interest Income,10.86M,27.82M,31.52M,35.6M,46.88M
Equity in Affiliates (Pretax),39.59M,58.97M,39.2M,35.57M,47.76M
Interest Expense,12.68M,26.49M,18.07M,21.07M,43.31M
Interest Expense Growth,-,108.89%,-31.80%,16.60%,105.54%
Gross Interest Expense,12.68M,26.49M,18.07M,21.07M,43.31M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.28B,1.18B,1.21B,1.11B,1.13B
Pretax Income Growth,-,-7.61%,2.41%,-7.85%,1.02%
Pretax Margin,-,-,-,-,9.89%
Income Tax,431.54M,168.7M,230.57M,206.39M,217.03M
Income Tax - Current Domestic,362.43M,162.65M,192.01M,156.06M,179.27M
Income Tax - Current Foreign,6.95M,13.49M,9.92M,18.29M,9.08M
Income Tax - Deferred Domestic,62.04M,(4.6M),29.29M,39.35M,25.73M
Income Tax - Deferred Foreign,123K,(2.84M),(649K),(7.31M),2.95M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,847.1M,1.01B,979.15M,908.35M,909.14M
Minority Interest Expense,368K,442K,342K,272K,301K
Net Income,846.74M,1.01B,978.81M,908.08M,908.84M
Net Income Growth,-,19.53%,-3.29%,-7.23%,0.08%
Net Margin Growth,-,-,-,-,7.98%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,846.74M,1.01B,978.81M,908.08M,908.84M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,846.74M,1.01B,978.81M,908.08M,908.84M
EPS (Basic),1.6,1.91,1.83,1.69,1.68
EPS (Basic) Growth,-,19.19%,-3.99%,-7.82%,-0.49%
Basic Shares Outstanding,528.36M,530.74M,534.58M,538.01M,541.11M
EPS (Diluted),1.57,1.86,1.8,1.66,1.66
EPS (Diluted) Growth,-,18.54%,-3.54%,-7.45%,-0.10%
Diluted Shares Outstanding,539.12M,543.87M,545.23M,546.59M,547.58M
EBITDA,1.37B,1.3B,1.34B,1.3B,1.36B
EBITDA Growth,-,-4.68%,2.53%,-3.01%,5.30%
EBITDA Margin,-,-,-,-,11.98%
