Item,2017,2018,2019,2020,2021
Sales/Revenue,2.15B,2.45B,2.6B,2.54B,2.81B
Sales Growth,-,14.07%,6.00%,-2.24%,10.74%
Cost of Goods Sold (COGS) incl. D&A,970.6M,1.05B,1.1B,1.21B,1.26B
COGS Growth,-,8.47%,4.72%,10.17%,3.83%
COGS excluding D&A,815.33M,842.83M,888.4M,987.38M,1.02B
Depreciation & Amortization Expense,155.26M,209.98M,214.06M,227.25M,237.36M
Depreciation,56.5M,60.49M,64.09M,68.57M,71.76M
Amortization of Intangibles,98.77M,149.49M,149.97M,158.69M,165.6M
Gross Income,1.18B,1.4B,1.49B,1.32B,1.55B
Gross Income Growth,-,18.70%,6.97%,-11.41%,17.08%
Gross Profit Margin,-,-,-,-,55.11%
SG&A Expense,768.46M,930.02M,990.52M,818.2M,986.92M
SGA Growth,-,21.02%,6.50%,-17.40%,20.62%
Research & Development,84.77M,106.21M,113.86M,119.75M,130.84M
Other SG&A,683.69M,823.81M,876.66M,698.45M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,40.66M,147.51M,88.74M,83.61M,38.73M
EBIT after Unusual Expense,366.59M,318.05M,413.64M,420.71M,522.8M
Non Operating Income/Expense,95K,3.66M,4.79M,16.85M,111.6M
Non-Operating Interest Income,771K,944K,1.74M,1.16M,1.33M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,82.55M,103.02M,80.27M,80.99M,76.27M
Interest Expense Growth,-,24.80%,-22.08%,0.90%,-5.84%
Gross Interest Expense,82.55M,103.02M,80.27M,80.99M,76.27M
Interest Capitalized,-,-,-,-,-
Pretax Income,284.91M,219.63M,339.9M,357.73M,559.47M
Pretax Income Growth,-,-22.91%,54.76%,5.25%,56.39%
Pretax Margin,-,-,-,-,19.91%
Income Tax,129.65M,23.2M,(122.08M),21.93M,74.35M
Income Tax - Current Domestic,138.83M,(93K),27.59M,20.79M,151.31M
Income Tax - Current Foreign,35.44M,29.35M,23.69M,35.04M,35.4M
Income Tax - Deferred Domestic,(256.79M),(10.24M),(30.32M),(23.21M),(102.21M)
Income Tax - Deferred Foreign,212.16M,4.17M,(143.04M),(10.69M),(10.15M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,155.26M,196.43M,461.98M,335.8M,485.12M
Minority Interest Expense,-,-,-,-,-
Net Income,155.26M,196.43M,461.98M,335.8M,485.12M
Net Income Growth,-,26.52%,135.19%,-27.31%,44.47%
Net Margin Growth,-,-,-,-,17.27%
Extraordinaries & Discontinued Operations,(2.73M),4.37M,(515K),(477K),-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,(2.73M),4.37M,(515K),(477K),255K
Net Income After Extraordinaries,152.53M,200.8M,461.47M,335.32M,485.37M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,152.53M,200.8M,461.47M,335.32M,485.37M
EPS (Basic),3.39,4.4,9.99,7.21,10.38
EPS (Basic) Growth,-,29.68%,127.27%,-27.79%,43.86%
Basic Shares Outstanding,45M,45.69M,46.2M,46.49M,46.77M
EPS (Diluted),3.27,4.29,9.8,7.09,10.23
EPS (Diluted) Growth,-,31.26%,128.40%,-27.64%,44.32%
Diluted Shares Outstanding,46.66M,46.8M,47.09M,47.29M,47.43M
EBITDA,562.51M,675.53M,716.44M,731.57M,798.89M
EBITDA Growth,-,20.09%,6.06%,2.11%,9.20%
EBITDA Margin,-,-,-,-,28.43%
