Item,2017,2018,2019,2020,2021
Sales/Revenue,11.41B,12.25B,11.94B,10.58B,12.52B
Sales Growth,-,7.38%,-2.56%,-11.34%,18.32%
Cost of Goods Sold (COGS) incl. D&A,7.55B,7.51B,7.09B,6.14B,7.23B
COGS Growth,-,-0.49%,-5.65%,-13.32%,17.78%
COGS excluding D&A,6.23B,6.18B,5.74B,4.76B,5.81B
Depreciation & Amortization Expense,1.32B,1.33B,1.35B,1.38B,1.42B
Depreciation,1.32B,1.33B,1.35B,1.38B,1.42B
Amortization of Intangibles,-,-,-,-,-
Gross Income,3.86B,4.74B,4.85B,4.44B,5.29B
Gross Income Growth,-,22.76%,2.34%,-8.45%,19.07%
Gross Profit Margin,-,-,-,-,42.24%
SG&A Expense,-,-,-,-,-
SGA Growth,-,-,-,-,-
Research & Development,-,-,-,-,-
Other SG&A,-,-,-,-,-
Other Operating Expense,114M,98M,107M,107M,130M
Unusual Expense,350M,24M,32M,56M,19M
EBIT after Unusual Expense,(350M),4.62B,4.71B,4.28B,5.14B
Non Operating Income/Expense,58M,196M,201M,85M,526M
Non-Operating Interest Income,13M,32M,48M,17M,7M
Equity in Affiliates (Pretax),219M,96M,91M,-,-
Interest Expense,546M,639M,737M,754M,722M
Interest Expense Growth,-,17.03%,15.34%,2.31%,-4.24%
Gross Interest Expense,546M,639M,737M,754M,722M
Interest Capitalized,-,-,-,-,-
Pretax Income,3.14B,4.3B,4.32B,3.63B,4.95B
Pretax Income Growth,-,36.98%,0.28%,-15.96%,36.50%
Pretax Margin,-,-,-,-,39.54%
Income Tax,(2.33B),995M,985M,862M,1.17B
Income Tax - Current Domestic,(2.6B),716M,712M,682M,1B
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,273M,279M,273M,180M,167M
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(1M),(1M),-,-,-
Consolidated Net Income,5.47B,3.31B,3.33B,2.77B,3.78B
Minority Interest Expense,-,-,-,-,-
Net Income,5.47B,3.31B,3.33B,2.77B,3.78B
Net Income Growth,-,-39.52%,0.70%,-16.99%,36.75%
Net Margin Growth,-,-,-,-,30.19%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,5.47B,3.31B,3.33B,2.77B,3.78B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,5.47B,3.31B,3.33B,2.77B,3.78B
EPS (Basic),2,1.29,1.39,1.2,1.68
EPS (Basic) Growth,-,-35.71%,8.41%,-13.74%,39.66%
Basic Shares Outstanding,2.73B,2.57B,2.39B,2.3B,2.25B
EPS (Diluted),1.99,1.28,1.39,1.2,1.68
EPS (Diluted) Growth,-,-35.84%,8.70%,-13.75%,39.71%
Diluted Shares Outstanding,2.74B,2.58B,2.39B,2.3B,2.26B
EBITDA,5.06B,5.97B,6.09B,5.72B,6.58B
EBITDA Growth,-,17.99%,2.01%,-6.17%,15.06%
EBITDA Margin,-,-,-,-,52.54%
