Item,2017,2018,2019,2020,2021
Sales/Revenue,7.68B,7.69B,7.9B,8.1B,9.46B
Sales Growth,-,0.09%,2.74%,2.49%,16.75%
Premiums Earned,6.31B,6.37B,6.63B,6.93B,8.11B
Total Investment Income,575.79M,674.24M,645.61M,583.82M,671.62M
Realized Gains (Losses),322.98M,444.25M,30.42M,27.31M,35.06M
Other Operating Income,474.58M,201.66M,592.88M,556.95M,642.76M
"Losses, Claims & Reserves",5.12B,5.28B,5.32B,5.76B,6.39B
"Losses, Claims & Reserves Growth",-,3.03%,0.84%,8.26%,10.84%
"Losses, Benefits & Adjustments",4B,3.97B,4.13B,4.47B,4.95B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",1.63B,1.47B,1.61B,1.47B,1.65B
SGA Growth,-,-9.52%,9.01%,-8.17%,12.22%
"Selling, General & Admin. Expenses",1.11B,915.25M,1B,904.96M,961.63M
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,-,-,-,-,-
Other Operating Expense,516.28M,557.5M,603.85M,569.34M,692.9M
Operating Income Before Interest Expense,935.33M,942.21M,975.61M,864.14M,1.42B
Operating Income Growth,-,0.74%,3.55%,-11.43%,63.85%
"Interest Expense, Net of Interest Capitalized",147.3M,157.19M,153.41M,150.54M,147.18M
Interest Expense (excl. Interest Capitalized),147.3M,157.19M,153.41M,150.54M,147.18M
Interest Capitalized,-,-,-,-,-
Operating Income After Interest Expense,935.33M,942.21M,975.61M,864.14M,1.42B
Non-Operating Income (Expense),(15.27M),27.07M,30.72M,(363K),25.73M
Miscellaneous Non Operating Expense,(15.27M),27.07M,30.72M,(363K),25.73M
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,-,-,-,8.44M,11.52M
Pretax Income,772.77M,812.09M,852.92M,704.8M,1.28B
Pretax Income Growth,-,5.09%,5.03%,-17.37%,82.02%
Income Tax,219.43M,163.03M,168.94M,171.82M,251.89M
Income Tax - Current Domestic,225.69M,188.71M,124.23M,162.31M,239.09M
Income Tax - Current Foreign,8.8M,13.96M,9.03M,23.38M,-
Income Tax - Deferred Domestic,(27.6M),(63.13M),27.62M,17K,2.75M
Income Tax - Deferred Foreign,12.54M,23.49M,8.06M,(13.88M),10.05M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,553.34M,649.07M,683.99M,532.99M,1.03B
Minority Interest Expense,4.24M,8.32M,2.04M,2.32M,8.53M
Net Income,549.09M,640.75M,681.94M,530.67M,1.02B
Net Income Growth,-,16.69%,6.43%,-22.18%,92.68%
Net Margin Growth,-,-,-,-,10.81%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,549.09M,640.75M,681.94M,530.67M,1.02B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,549.09M,640.75M,681.94M,530.67M,1.02B
EPS (Basic),1.95,2.25,2.38,1.89,3.69
EPS (Basic) Growth,-,14.98%,6.05%,-20.60%,94.74%
Basic Shares Outstanding,280.9M,285.07M,286.08M,280.39M,277.43M
EPS (Diluted),1.89,2.22,2.35,1.87,3.66
EPS (Diluted) Growth,-,17.38%,5.81%,-20.22%,95.02%
Diluted Shares Outstanding,290.29M,288.59M,290.28M,283.14M,279.75M
