Item,2018,2019,2020,2021,2022
Sales/Revenue,35.86B,38.97B,41.72B,32.14B,48.55B
Sales Growth,-,8.67%,7.04%,-22.96%,51.07%
Cost of Goods Sold (COGS) incl. D&A,25.46B,27.89B,29.85B,24.53B,34.79B
COGS Growth,-,9.56%,7.00%,-17.82%,41.82%
COGS excluding D&A,24.74B,27.07B,28.98B,23.66B,33.92B
Depreciation & Amortization Expense,725.96M,819.66M,867.3M,870.76M,868M
Depreciation,-,-,-,-,-
Amortization of Intangibles,-,-,-,-,-
Gross Income,10.4B,11.08B,11.87B,7.61B,13.76B
Gross Income Growth,-,6.49%,7.13%,-35.89%,80.89%
Gross Profit Margin,-,-,-,-,28.35%
SG&A Expense,6.38B,6.94B,7.46B,7.08B,9.12B
SGA Growth,-,8.84%,7.54%,-5.12%,28.76%
Research & Development,-,-,-,-,-
Other SG&A,6.38B,6.94B,7.46B,7.08B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,139.03M,(79.07M),(10.29M),258.26M,133.94M
EBIT after Unusual Expense,3.89B,4.22B,4.42B,270M,4.51B
Non Operating Income/Expense,-,(36.12M),-,-,-
Non-Operating Interest Income,32.71M,55.98M,49.06M,12.92M,4.44M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,64.3M,64.84M,59.09M,193.65M,119.51M
Interest Expense Growth,-,0.85%,-8.87%,227.75%,-38.29%
Gross Interest Expense,69.24M,69.1M,61.4M,199.04M,123.2M
Interest Capitalized,4.94M,4.26M,2.31M,5.38M,3.68M
Pretax Income,3.86B,4.17B,4.41B,89.26M,4.4B
Pretax Income Growth,-,8.21%,5.58%,-97.97%,"4,826.57%"
Pretax Margin,-,-,-,-,9.06%
Income Tax,1.25B,1.11B,1.13B,(1.21M),1.11B
Income Tax - Current Domestic,1.22B,962.56M,959.34M,226.1M,1.04B
Income Tax - Current Foreign,161.97M,238.69M,181.06M,4.99M,122.33M
Income Tax - Deferred Domestic,(136.93M),(90.11M),1.21M,(123.11M),(58.29M)
Income Tax - Deferred Foreign,(197K),2.27M,(7.62M),(109.18M),14.07M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.61B,3.06B,3.27B,90.47M,3.28B
Minority Interest Expense,-,-,-,-,-
Net Income,2.61B,3.06B,3.27B,90.47M,3.28B
Net Income Growth,-,17.33%,6.94%,-97.24%,"3,528.62%"
Net Margin Growth,-,-,-,-,6.76%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.61B,3.06B,3.27B,90.47M,3.28B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.61B,3.06B,3.27B,90.47M,3.28B
EPS (Basic),2.05,2.47,2.71,0.08,2.74
EPS (Basic) Growth,-,20.49%,9.65%,-97.22%,"3,528.25%"
Basic Shares Outstanding,1.27B,1.24B,1.21B,1.2B,1.2B
EPS (Diluted),2.02,2.43,2.67,0.07,2.7
EPS (Diluted) Growth,-,20.30%,9.79%,-97.21%,"3,524.97%"
Diluted Shares Outstanding,1.29B,1.26B,1.23B,1.21B,1.22B
EBITDA,4.75B,4.96B,5.27B,1.4B,5.51B
EBITDA Growth,-,4.33%,6.34%,-73.47%,294.18%
EBITDA Margin,-,-,-,-,11.36%
