Item,2017,2018,2019,2020,2021
Sales/Revenue,10.88B,11.4B,11.39B,11.55B,11.62B
Sales Growth,-,4.86%,-0.14%,1.42%,0.59%
Cost of Goods Sold (COGS) incl. D&A,8.2B,8.78B,8.53B,8.62B,8.65B
COGS Growth,-,7.06%,-2.80%,1.05%,0.39%
COGS excluding D&A,7.64B,8.18B,7.91B,7.99B,7.97B
Depreciation & Amortization Expense,559.91M,591.04M,615.15M,630.44M,680.62M
Depreciation,544.13M,574.8M,600.91M,616.63M,667.76M
Amortization of Intangibles,15.78M,16.24M,14.25M,13.81M,12.86M
Gross Income,2.68B,2.63B,2.86B,2.93B,2.97B
Gross Income Growth,-,-1.88%,8.73%,2.54%,1.17%
Gross Profit Margin,-,-,-,-,25.53%
SG&A Expense,1.06B,1.13B,1.1B,1.25B,1.2B
SGA Growth,-,6.73%,-2.20%,13.08%,-4.19%
Research & Development,-,-,-,-,-
Other SG&A,1.06B,1.13B,1.1B,1.25B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(192.4M),26.72M,157.51M,86.39M,2.48M
EBIT after Unusual Expense,192.4M,1.47B,1.6B,1.6B,1.77B
Non Operating Income/Expense,15.66M,57.5M,19.97M,(9.2M),3.35M
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),(8.64M),(4.48M),12.68M,26.92M,26.94M
Interest Expense,422.36M,478.97M,435.23M,297.03M,279.75M
Interest Expense Growth,-,13.40%,-9.13%,-31.75%,-5.82%
Gross Interest Expense,441.53M,504.95M,462.56M,314.97M,295.02M
Interest Capitalized,19.18M,25.98M,27.32M,17.94M,15.28M
Pretax Income,1.4B,1.05B,1.2B,1.32B,1.52B
Pretax Income Growth,-,-25.10%,14.02%,10.27%,15.19%
Pretax Margin,-,-,-,-,13.07%
Income Tax,323.86M,258.4M,279.63M,313.93M,306.73M
Income Tax - Current Domestic,377.42M,173.05M,266.37M,68.61M,232.14M
Income Tax - Current Foreign,3.42M,7.56M,15.55M,17.48M,14.25M
Income Tax - Deferred Domestic,(61.41M),73.13M,18.43M,225.83M,64.87M
Income Tax - Deferred Foreign,4.43M,4.66M,(20.71M),2.01M,(4.53M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.08B,790.08M,915.81M,1B,1.21B
Minority Interest Expense,174.65M,165.76M,208.98M,221.04M,233.31M
Net Income,901.28M,624.32M,706.83M,783.3M,978.45M
Net Income Growth,-,-30.73%,13.22%,10.82%,24.91%
Net Margin Growth,-,-,-,-,8.42%
Extraordinaries & Discontinued Operations,(237.66M),(464.93M),104.15M,(9.65M),-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,(9.65M),-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,(237.66M),(464.93M),104.15M,-,-
Net Income After Extraordinaries,663.62M,159.39M,810.98M,773.64M,978.45M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,663.62M,159.39M,810.98M,783.3M,978.45M
EPS (Basic),3.52,0.93,5.29,6.54,9.3
EPS (Basic) Growth,-,-73.58%,469.28%,23.50%,42.21%
Basic Shares Outstanding,188.63M,170.79M,153.18M,119.8M,105.23M
EPS (Diluted),3.47,0.92,5.27,6.39,8.9
EPS (Diluted) Growth,-,-73.49%,473.10%,21.15%,39.32%
Diluted Shares Outstanding,191.35M,172.36M,153.81M,122.62M,109.95M
EBITDA,2.18B,2.09B,2.37B,2.31B,2.45B
EBITDA Growth,-,-4.14%,13.31%,-2.37%,5.90%
EBITDA Margin,-,-,-,-,21.10%
