Item,2017,2018,2019,2020,2021
Sales/Revenue,7.4B,7.53B,7.73B,9.44B,10.79B
Sales Growth,-,1.74%,2.59%,22.15%,14.32%
Cost of Goods Sold (COGS) incl. D&A,4.74B,4.95B,5.1B,5.82B,6.65B
COGS Growth,-,4.32%,3.03%,14.22%,14.17%
COGS excluding D&A,4.47B,4.64B,4.77B,5.46B,6.24B
Depreciation & Amortization Expense,270M,309M,329M,361M,408M
Depreciation,196M,219M,233M,258M,305M
Amortization of Intangibles,74M,90M,96M,103M,103M
Gross Income,2.66B,2.58B,2.63B,3.61B,4.14B
Gross Income Growth,-,-2.86%,1.74%,37.52%,14.55%
Gross Profit Margin,-,-,-,-,38.38%
SG&A Expense,1.38B,1.36B,1.41B,1.51B,1.7B
SGA Growth,-,-1.24%,3.61%,7.17%,12.39%
Research & Development,-,-,-,-,-
Other SG&A,1.38B,1.36B,1.41B,1.51B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,101M,116M,42M,66M,(304M)
EBIT after Unusual Expense,(101M),1.11B,1.18B,2.04B,2.75B
Non Operating Income/Expense,(9M),(13M),63M,-,(54M)
Non-Operating Interest Income,2M,2M,5M,3M,1M
Equity in Affiliates (Pretax),8M,(2M),10M,8M,56M
Interest Expense,153M,169M,180M,166M,152M
Interest Expense Growth,-,10.46%,6.51%,-7.78%,-8.43%
Gross Interest Expense,153M,169M,180M,166M,152M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.03B,926M,1.08B,1.88B,2.6B
Pretax Income Growth,-,-10.10%,16.20%,75.09%,37.95%
Pretax Margin,-,-,-,-,24.09%
Income Tax,241M,182M,247M,460M,597M
Income Tax - Current Domestic,231M,108M,229M,374M,651M
Income Tax - Current Foreign,1M,1M,3M,1M,3M
Income Tax - Deferred Domestic,7M,76M,17M,84M,(56M)
Income Tax - Deferred Foreign,2M,(3M),(2M),1M,(1M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,35M,44M,57M,75M,78M
Other After Tax Income (Expense),(3M),(3M),(3M),(6M),(7M)
Consolidated Net Income,821M,785M,883M,1.49B,2.07B
Minority Interest Expense,52M,52M,48M,68M,85M
Net Income,769M,733M,835M,1.43B,1.99B
Net Income Growth,-,-4.68%,13.92%,70.66%,39.51%
Net Margin Growth,-,-,-,-,18.43%
Extraordinaries & Discontinued Operations,-,-,20M,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,20M,-,-
Net Income After Extraordinaries,769M,733M,855M,1.43B,1.99B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,769M,733M,855M,1.43B,1.99B
EPS (Basic),5.61,5.39,6.38,10.68,15.9
EPS (Basic) Growth,-,-3.97%,18.38%,67.37%,48.93%
Basic Shares Outstanding,137M,136M,134M,134M,125M
EPS (Diluted),5.49,5.27,6.29,10.52,15.53
EPS (Diluted) Growth,-,-4.00%,19.22%,67.37%,47.61%
Diluted Shares Outstanding,140M,139M,136M,136M,128M
EBITDA,1.55B,1.53B,1.55B,2.47B,2.85B
EBITDA Growth,-,-1.29%,1.04%,59.20%,15.65%
EBITDA Margin,-,-,-,-,26.44%
