Item,2017,2018,2019,2020,2021
Sales/Revenue,2.15B,2.28B,2.32B,2.29B,2.33B
Sales Growth,-,5.89%,1.74%,-1.11%,1.81%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,(2.92M),(2.57M),(1.61M),(5.17M),(10.07M)
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,1.36B,1.46B,1.49B,1.59B,1.74B
Total Interest Expense,193.34M,214.83M,197.01M,208.06M,204.61M
Depreciation & Amortization Expense,584.15M,631.2M,661.58M,707.33M,758.6M
Other Operating Expense,(753K),-,-,(2.89M),2.65M
Operating Income,792.17M,820.27M,826.52M,704.4M,596.9M
Operating Income Growth,-,3.55%,0.76%,-14.78%,-15.26%
Non-Operating Income (Expense),312.44M,390.59M,175.2M,349.86M,641.94M
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,241.69M,375.32M,166.54M,343.44M,603.36M
Equity in Affiliates (Pretax),70.74M,15.27M,8.65M,6.42M,38.59M
Unusual Expense,34.46M,22.02M,5.59M,21.73M,24.14M
Pretax Income,876.8M,974.02M,799.11M,824.46M,1.01B
Pretax Income Growth,-,11.09%,-17.96%,3.17%,22.52%
Pretax Margin,-,-,-,-,43.28%
Income Taxes,141K,(160K),13M,(3.25M),5.73M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(2.46M),(2.84M),(2.06M),(1.96M),(2.1M)
Consolidated Net Income,874.2M,971.34M,784.04M,825.75M,1B
Minority Interest Expense,261K,350K,129K,76K,57K
Net Income,873.94M,970.99M,783.91M,825.68M,1B
Net Income Growth,-,11.10%,-19.27%,5.33%,21.38%
Net Margin Growth,-,-,-,-,42.94%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,873.94M,970.99M,783.91M,825.68M,1B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,873.94M,970.99M,783.91M,825.68M,1B
EPS (Basic),6.36,7.05,5.64,5.89,7.19
EPS (Basic) Growth,-,10.86%,-20.03%,4.55%,21.99%
Basic Shares Outstanding,137.52M,137.84M,139.05M,140.09M,139.39M
EPS (Diluted),6.35,7.05,5.63,5.89,7.19
EPS (Diluted) Growth,-,10.95%,-20.09%,4.65%,21.97%
Diluted Shares Outstanding,138.07M,138.29M,139.57M,140.44M,139.72M
