Item,2018,2019,2020,2021,2022
Sales/Revenue,20.65B,16.57B,16.74B,16.92B,18.79B
Sales Growth,-,-19.75%,1.01%,1.11%,11.06%
Cost of Goods Sold (COGS) incl. D&A,12.95B,12.82B,12.78B,12.32B,12.91B
COGS Growth,-,-1.02%,-0.31%,-3.55%,4.77%
COGS excluding D&A,10.89B,11.01B,11.21B,11.11B,11.98B
Depreciation & Amortization Expense,2.06B,1.81B,1.57B,1.21B,929M
Depreciation,871M,844M,797M,726M,-
Amortization of Intangibles,1.19B,968M,769M,486M,-
Gross Income,7.7B,3.75B,3.96B,4.6B,5.88B
Gross Income Growth,-,-51.26%,5.52%,16.14%,27.90%
Gross Profit Margin,-,-,-,-,31.29%
SG&A Expense,3.7B,3.5B,3.41B,3.35B,3.44B
SGA Growth,-,-5.41%,-2.43%,-1.93%,2.75%
Research & Development,2.4B,2.18B,2.26B,2.24B,2.32B
Other SG&A,1.3B,1.32B,1.15B,1.11B,-
Other Operating Expense,176M,-,-,-,-
Unusual Expense,1.14B,166M,210M,5M,50M
EBIT after Unusual Expense,2.68B,(166M),335M,1.25B,2.39B
Non Operating Income/Expense,18M,38M,4M,(49M),-
Non-Operating Interest Income,60M,57M,28M,7M,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,676M,469M,413M,276M,268M
Interest Expense Growth,-,-30.62%,-11.94%,-33.17%,-2.90%
Gross Interest Expense,676M,469M,413M,276M,268M
Interest Capitalized,-,-,-,-,-
Pretax Income,2.09B,(287M),(46M),927M,2.12B
Pretax Income Growth,-,-113.76%,83.97%,"2,115.22%",129.02%
Pretax Margin,-,-,-,-,11.30%
Income Tax,1.41B,467M,204M,106M,623M
Income Tax - Current Domestic,1.59B,(88M),129M,153M,-
Income Tax - Current Foreign,166M,181M,157M,195M,-
Income Tax - Deferred Domestic,(309M),148M,(53M),(222M),-
Income Tax - Deferred Foreign,(39M),226M,(29M),(20M),-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,675M,(754M),(250M),821M,1.5B
Minority Interest Expense,-,-,-,-,-
Net Income,675M,(754M),(250M),821M,1.5B
Net Income Growth,-,-211.70%,66.84%,428.40%,82.70%
Net Margin Growth,-,-,-,-,7.98%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,675M,(754M),(250M),821M,1.5B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,675M,(754M),(250M),821M,1.5B
EPS (Basic),2.27,(2.58),(0.84),2.69,4.81
EPS (Basic) Growth,-,-213.62%,67.51%,420.87%,78.61%
Basic Shares Outstanding,297M,292M,298M,305M,312M
EPS (Diluted),2.2,(2.58),(0.84),2.66,4.75
EPS (Diluted) Growth,-,-217.44%,67.51%,416.72%,78.77%
Diluted Shares Outstanding,307M,292M,298M,309M,316M
EBITDA,5.88B,2.07B,2.11B,2.46B,3.37B
EBITDA Growth,-,-64.87%,2.23%,16.63%,36.88%
EBITDA Margin,-,-,-,-,17.93%
