Item,2017,2018,2019,2020,2021
Interest Income,13.11B,19.68B,21.74B,13.69B,12.12B
Interest Income Growth,-,50.07%,10.46%,-37.03%,-11.46%
Interest and Fees on Loans,2.68B,4.15B,5.41B,4.88B,5.32B
Interest Income on Fed. Funds,1.66B,3.85B,4.4B,282M,(980M)
Interest Income on Fed. Repos,-,-,-,-,-
Interest on Bank Deposits,819M,1.42B,1.21B,245M,(24M)
Other Interest or Dividend Income,7.96B,10.26B,10.72B,8.28B,7.81B
Total Internest Expense,10.18B,15.91B,17.38B,8.94B,5.65B
Total Internest Expense Growth,-,56.29%,9.20%,-48.56%,-36.79%
Interest Expense on Bank Deposits,1.38B,2.61B,3.57B,2.39B,1.3B
Other Interest Expense,7.94B,11.26B,11.15B,5.95B,-
Interest Expense on Debt,5.3B,6.25B,6.03B,4.7B,3.76B
Interest Capitalized,-,-,-,-,-
Other Borrowed Funds,2.64B,5.01B,5.12B,1.26B,589M
Net Interest Income,2.93B,3.77B,4.36B,4.75B,6.47B
Net Interest Income Growth,-,28.48%,15.80%,8.92%,36.18%
Loan Loss Provision,657M,674M,1.07B,3.1B,357M
Loan Loss Provision Growth,-,2.59%,58.01%,190.89%,-88.48%
Net Interest Income after Provision,2.28B,3.09B,3.3B,1.65B,6.11B
Net Interest Inc After Loan Loss Prov Growth,-,35.96%,6.60%,-49.86%,269.81%
Net Interest Margin,-,-,-,-,0.53%
Non-Interest Income,30.23B,31.6B,32.64B,39.75B,52.2B
Securities Gain,6.47B,4.69B,6.39B,4.36B,9.98B
Trading Account Income,10.91B,4.87B,7.26B,18.8B,9.73B
"Trust Income, Commissions & Fees",16.23B,17.58B,15.98B,19.61B,25.85B
Commission & Fee Income,10.42B,11.06B,9.79B,12.69B,17.79B
Other Operating Income,(119M),(113M),118M,226M,982M
Non-Interest Expense,21.19B,21.37B,24.11B,25.63B,30.74B
Labor & Related Expense,11.65B,12.33B,12.35B,13.31B,17.72B
Equipment Expense,733M,809M,1.03B,960M,981M
Other Operating Expense,7.37B,8.3B,8.75B,9.54B,10.81B
Operating Income,11.32B,13.33B,11.82B,15.78B,27.58B
Operating Income Growth,-,17.71%,-11.27%,33.43%,74.82%
Operating Income Margin,-,-,-,-,42.88%
Non-Operating Income (Expense),-,-,-,-,-
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,188M,844M,1.24B,3.42B,534M
Pretax Income,11.13B,12.48B,10.58B,12.48B,27.04B
Pretax Income Growth,-,12.12%,-15.21%,17.92%,116.72%
Pretax Margin,-,-,-,-,42.05%
Income Taxes,6.85B,2.02B,2.12B,3.02B,5.41B
Income Tax - Current - Domestic,(1B),(1.3B),(950M),(1.54B),(1.93B)
Income Tax - Current - Foreign,1B,1.3B,950M,1.54B,1.93B
Income Tax - Deferred - Domestic,5.24B,(2.65B),(403M),(840M),264M
Income Tax - Deferred - Foreign,218M,8M,69M,7M,(259M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,4.29B,10.46B,8.47B,9.46B,21.64B
Minority Interest Expense,-,-,-,-,-
Net Income,4.29B,10.46B,8.47B,9.46B,21.64B
Net Income Growth,-,144.03%,-19.06%,11.73%,128.72%
Net Income Margin,-,-,-,-,33.64%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,-,-,-,-,-
Preferred Dividends,601M,599M,569M,544M,484M
Net Income Available to Common,3.69B,9.86B,7.9B,8.92B,21.15B
EPS (Basic),9.18,25.58,21.25,25.01,60.35
EPS (Basic) Grwoth,-,178.82%,-16.93%,17.71%,141.25%
Basic Shares Outstanding,401.6M,385.4M,371.6M,356.4M,350.5M
EPS (Diluted),9.01,25.27,21.03,24.74,59.45
EPS (Diluted) Growth,-,180.53%,-16.77%,17.65%,140.25%
Diluted Shares Outstanding,409.1M,390.2M,375.5M,360.3M,355.8M
