Item,2017,2018,2019,2020,2021
Sales/Revenue,8.78B,9.49B,10.95B,2.21B,1.53B
Sales Growth,-,8.16%,15.34%,-79.83%,-30.64%
Cost of Goods Sold (COGS) incl. D&A,5.72B,6.29B,7.32B,3.99B,3.98B
COGS Growth,-,9.82%,16.53%,-45.47%,-0.46%
COGS excluding D&A,4.79B,5.26B,6.09B,2.73B,2.7B
Depreciation & Amortization Expense,937.95M,1.02B,1.23B,1.26B,1.28B
Depreciation,937.95M,1.02B,-,-,-
Amortization of Intangibles,-,-,-,-,-
Gross Income,3.05B,3.21B,3.63B,(1.79B),(2.44B)
Gross Income Growth,-,5.05%,13.02%,-149.24%,-36.88%
Gross Profit Margin,-,-,-,-,-159.51%
SG&A Expense,1.19B,1.3B,1.55B,1.15B,1.37B
SGA Growth,-,9.88%,18.60%,-25.74%,19.21%
Research & Development,-,-,-,-,-
Other SG&A,1.19B,1.3B,1.55B,1.15B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(66.75M),88.63M,43.83M,1.73B,210.04M
EBIT after Unusual Expense,66.75M,1.82B,2.04B,(4.66B),(4.02B)
Non Operating Income/Expense,(224.67M),74.31M,10.3M,(94.73M),138.72M
Non-Operating Interest Income,30.1M,32.8M,26.95M,21.04M,16.77M
Equity in Affiliates (Pretax),156.25M,210.76M,230.98M,(213.29M),(135.47M)
Interest Expense,271.39M,318.56M,397.37M,823.98M,1.26B
Interest Expense Growth,-,17.38%,24.74%,107.36%,52.71%
Gross Interest Expense,295.59M,368.16M,453.87M,883.08M,1.32B
Interest Capitalized,24.2M,49.6M,56.5M,59.1M,58.8M
Pretax Income,1.63B,1.82B,1.91B,(5.78B),(5.26B)
Pretax Income Growth,-,11.73%,5.06%,-402.74%,8.91%
Pretax Margin,-,-,-,-,-343.34%
Income Tax,-,-,-,-,-
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.63B,1.82B,1.91B,(5.78B),(5.26B)
Minority Interest Expense,-,4.75M,28.71M,22.33M,-
Net Income,1.63B,1.81B,1.88B,(5.8B),(5.26B)
Net Income Growth,-,11.44%,3.75%,-408.56%,9.26%
Net Margin Growth,-,-,-,-,-343.34%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.63B,1.81B,1.88B,(5.8B),(5.26B)
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.63B,1.81B,1.88B,(5.8B),(5.26B)
EPS (Basic),7.57,8.6,8.97,(27.05),(20.89)
EPS (Basic) Growth,-,13.61%,4.33%,-401.46%,22.77%
Basic Shares Outstanding,214.62M,210.57M,209.41M,214.34M,251.81M
EPS (Diluted),7.53,8.56,8.95,(27.05),(20.89)
EPS (Diluted) Growth,-,13.68%,4.56%,-402.22%,22.77%
Diluted Shares Outstanding,215.69M,211.55M,209.93M,214.34M,251.81M
EBITDA,2.81B,2.93B,3.31B,(1.67B),(2.53B)
EBITDA Growth,-,4.27%,13.21%,-150.38%,-51.90%
EBITDA Margin,-,-,-,-,-165.43%
