Item,2017,2018,2019,2020,2021
Sales/Revenue,1.53B,1.57B,1.64B,1.68B,1.78B
Sales Growth,-,2.77%,4.43%,2.25%,5.97%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,-,94.76M,-,-,-
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,1.16B,1.19B,1.23B,1.27B,1.32B
Total Interest Expense,154.22M,174.78M,169.92M,166.47M,155.77M
Depreciation & Amortization Expense,493.71M,489.76M,496.84M,510.84M,533.43M
Other Operating Expense,1.8M,16.23M,8.49M,13.44M,22.76M
Operating Income,364.97M,381.05M,415.61M,406.18M,460.31M
Operating Income Growth,-,4.41%,9.07%,-2.27%,13.33%
Non-Operating Income (Expense),132.22M,14.44M,102.17M,6.57M,274.8M
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,132.22M,14.44M,102.17M,6.57M,274.8M
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,19.99M,9.11M,-,4.33M,16.22M
Pretax Income,341.79M,231.8M,368.66M,265.84M,563.13M
Pretax Income Growth,-,-32.18%,59.04%,-27.89%,111.83%
Pretax Margin,-,-,-,-,31.67%
Income Taxes,2.62M,2.61M,3.7M,3.33M,13.64M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,1.37M,1.83M,1.65M,1.5M,1.21M
Other After Tax Income (Expense),(535K),(291K),(519K),(338K),(539K)
Consolidated Net Income,340M,230.73M,366.1M,263.68M,550.16M
Minority Interest Expense,12.16M,8.12M,12.81M,9.05M,16.91M
Net Income,327.84M,222.61M,353.29M,254.62M,533.25M
Net Income Growth,-,-32.10%,58.71%,-27.93%,109.43%
Net Margin Growth,-,-,-,-,29.99%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,327.84M,222.61M,353.29M,254.62M,533.25M
Preferred Dividends,3.69M,3.69M,3.69M,3.69M,3.69M
Net Income Available to Common,324.16M,218.92M,349.6M,250.94M,529.56M
EPS (Basic),2.86,1.93,3.07,2.2,4.62
EPS (Basic) Growth,-,-32.60%,59.39%,-28.43%,110.06%
Basic Shares Outstanding,113.41M,113.64M,113.85M,114.19M,114.72M
EPS (Diluted),2.86,1.93,3.07,2.19,4.61
EPS (Diluted) Growth,-,-32.57%,59.33%,-28.48%,109.98%
Diluted Shares Outstanding,113.69M,113.84M,114.11M,114.5M,115.04M
