Item,2017,2018,2019,2020,2021
Sales/Revenue,26.08B,26.27B,24.98B,26.18B,26.04B
Sales Growth,-,0.74%,-4.91%,4.83%,-0.54%
Cost of Goods Sold (COGS) incl. D&A,16.5B,17.11B,16.85B,16.98B,17.46B
COGS Growth,-,3.67%,-1.50%,0.77%,2.82%
COGS excluding D&A,15.47B,16.12B,15.85B,16.01B,16.55B
Depreciation & Amortization Expense,1.03B,983M,994M,969M,910M
Depreciation,753M,693M,708M,705M,671M
Amortization of Intangibles,278M,290M,286M,264M,239M
Gross Income,9.58B,9.16B,8.13B,9.21B,8.59B
Gross Income Growth,-,-4.31%,-11.28%,13.25%,-6.72%
Gross Profit Margin,-,-,-,-,32.97%
SG&A Expense,2.6B,3.31B,3.12B,3.62B,3.52B
SGA Growth,-,27.07%,-5.48%,15.72%,-2.71%
Research & Development,93M,109M,112M,119M,140M
Other SG&A,2.51B,3.2B,3.01B,3.5B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,483M,16.4B,2.01B,3.4B,1.72B
EBIT after Unusual Expense,(483M),(10.54B),3B,2.19B,3.35B
Non Operating Income/Expense,264M,495M,1.01B,213M,403M
Non-Operating Interest Income,-,-,36M,27M,15M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,1.31B,1.28B,1.39B,1.4B,2.06B
Interest Expense Growth,-,-2.14%,8.45%,1.30%,46.87%
Gross Interest Expense,1.31B,1.28B,1.39B,1.4B,2.06B
Interest Capitalized,-,-,-,-,-
Pretax Income,5.45B,(11.32B),2.66B,1.03B,1.71B
Pretax Income Growth,-,-307.72%,123.50%,-61.29%,65.83%
Pretax Margin,-,-,-,-,6.56%
Income Tax,(5.48B),(1.07B),728M,669M,684M
Income Tax - Current Domestic,718M,578M,582M,725M,1.54B
Income Tax - Current Foreign,295M,322M,439M,287M,185M
Income Tax - Deferred Domestic,(6.49B),(1.96B),(216M),(341M),(1.3B)
Income Tax - Deferred Foreign,(2M),(3M),(77M),(2M),255M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,10.93B,(10.25B),1.93B,361M,1.02B
Minority Interest Expense,(9M),(62M),(2M),5M,12M
Net Income,10.94B,(10.19B),1.94B,356M,1.01B
Net Income Growth,-,-193.15%,118.99%,-81.60%,184.27%
Net Margin Growth,-,-,-,-,3.89%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,10.94B,(10.19B),1.94B,356M,1.01B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,10.94B,(10.19B),1.94B,356M,1.01B
EPS (Basic),8.98,(8.36),1.58,0.29,0.83
EPS (Basic) Growth,-,-193.10%,118.96%,-81.63%,184.03%
Basic Shares Outstanding,1.22B,1.22B,1.22B,1.22B,1.22B
EPS (Diluted),8.91,(8.36),1.58,0.29,0.82
EPS (Diluted) Growth,-,-193.83%,118.91%,-81.66%,182.44%
Diluted Shares Outstanding,1.23B,1.22B,1.22B,1.23B,1.24B
EBITDA,8.01B,6.84B,6B,6.56B,5.98B
EBITDA Growth,-,-14.55%,-12.31%,9.35%,-8.84%
EBITDA Margin,-,-,-,-,22.96%
