Item,2017,2018,2019,2020,2021
Sales/Revenue,53.8B,56.94B,64.93B,77.19B,83.65B
Sales Growth,-,5.84%,14.03%,18.88%,8.36%
Premiums Earned,52.38B,54.94B,62.95B,74.19B,79.82B
Total Investment Income,405M,514M,501M,1.15B,317M
Realized Gains (Losses),-,-,-,-,-
Other Operating Income,1.02B,1.49B,1.48B,1.85B,3.51B
"Losses, Claims & Reserves",43.39B,45.75B,53.74B,61.5B,69.2B
"Losses, Claims & Reserves Growth",-,5.45%,17.46%,14.44%,12.52%
"Losses, Benefits & Adjustments",43.5B,45.88B,53.86B,61.63B,69.2B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",7.09B,8.09B,8B,10.7B,10.76B
SGA Growth,-,14.20%,-1.11%,33.78%,0.52%
"Selling, General & Admin. Expenses",7.09B,8.09B,8B,10.7B,10.76B
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,-,-,-,-,-
Other Operating Expense,-,-,-,-,-
Operating Income Before Interest Expense,3.33B,3.1B,3.19B,4.99B,3.69B
Operating Income Growth,-,-6.79%,2.97%,56.20%,-26.01%
"Interest Expense, Net of Interest Capitalized",242M,218M,242M,283M,326M
Interest Expense (excl. Interest Capitalized),242M,218M,242M,283M,326M
Interest Capitalized,-,-,-,-,-
Operating Income After Interest Expense,3.33B,3.1B,3.19B,4.99B,3.69B
Non-Operating Income (Expense),-,(786M),-,-,-
Miscellaneous Non Operating Expense,-,(786M),-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,(936M),-,-,-,(211M)
Pretax Income,4.02B,2.06B,3.46B,4.6B,3.35B
Pretax Income Growth,-,-48.68%,67.52%,33.10%,-27.09%
Income Tax,1.57B,391M,763M,1.31B,485M
Income Tax - Current Domestic,1.44B,197M,601M,1.11B,470M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,132M,194M,162M,195M,15M
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,11M,14M,74M,65M
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.45B,1.68B,2.71B,3.37B,2.93B
Minority Interest Expense,-,-,-,-,1M
Net Income,2.45B,1.68B,2.71B,3.37B,2.93B
Net Income Growth,-,-31.25%,60.84%,24.38%,-12.89%
Net Margin Growth,-,-,-,-,3.51%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.45B,1.68B,2.71B,3.37B,2.93B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.45B,1.68B,2.71B,3.37B,2.93B
EPS (Basic),16.94,12.24,20.19,25.47,22.79
EPS (Basic) Growth,-,-27.75%,64.96%,26.13%,-10.51%
Basic Shares Outstanding,144.49M,137.49M,134.06M,132.2M,128.69M
EPS (Diluted),16.81,12.16,20.09,25.31,22.67
EPS (Diluted) Growth,-,-27.68%,65.23%,25.98%,-10.46%
Diluted Shares Outstanding,145.59M,138.4M,134.73M,133.01M,129.4M
