Item,2017,2018,2019,2020,2021
Sales/Revenue,12.5B,14.95B,16.88B,15.3B,18.88B
Sales Growth,-,19.63%,12.93%,-9.37%,23.41%
Cost of Goods Sold (COGS) incl. D&A,-,-,-,-,-
COGS Growth,-,-,-,-,-
COGS excluding D&A,-,-,-,-,-
Depreciation & Amortization Expense,436M,459M,621M,703M,848M
Depreciation,185M,209M,336M,400M,424M
Amortization of Intangibles,251M,250M,285M,303M,424M
Gross Income,-,-,-,-,-
Gross Income Growth,-,-,-,-,-
Gross Profit Margin,-,-,-,-,-
SG&A Expense,5.18B,6.13B,6.56B,6.48B,7.85B
SGA Growth,-,18.37%,6.93%,-1.14%,21.07%
Research & Development,-,-,-,-,-
Other SG&A,5.18B,6.13B,6.56B,6.48B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,257M,1.08B,(128M),3M,(541M)
EBIT after Unusual Expense,6.62B,7.28B,9.83B,8.11B,10.73B
Non Operating Income/Expense,(2M),(14M),27M,5M,(5M)
Non-Operating Interest Income,56M,122M,97M,24M,11M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,154M,186M,224M,380M,425M
Interest Expense Growth,-,20.78%,20.43%,69.64%,11.84%
Gross Interest Expense,154M,186M,224M,380M,425M
Interest Capitalized,-,-,-,-,-
Pretax Income,6.52B,7.2B,9.73B,7.76B,10.31B
Pretax Income Growth,-,10.46%,35.08%,-20.25%,32.82%
Pretax Margin,-,-,-,-,54.58%
Income Tax,2.61B,1.35B,1.61B,1.35B,1.62B
Income Tax - Current Domestic,1.77B,718M,723M,495M,714M
Income Tax - Current Foreign,752M,871M,897M,781M,976M
Income Tax - Deferred Domestic,135M,(239M),40M,115M,(35M)
Income Tax - Deferred Foreign,(49M),(5M),(47M),(42M),(35M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,3.92B,5.86B,8.12B,6.41B,8.69B
Minority Interest Expense,-,-,-,-,-
Net Income,3.92B,5.86B,8.12B,6.41B,8.69B
Net Income Growth,-,49.66%,38.56%,-21.03%,35.50%
Net Margin Growth,-,-,-,-,46.00%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,3.92B,5.86B,8.12B,6.41B,8.69B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,3.92B,5.86B,8.12B,6.41B,8.69B
EPS (Basic),3.67,5.63,7.98,6.4,8.79
EPS (Basic) Growth,-,53.39%,41.83%,-19.85%,37.42%
Basic Shares Outstanding,1.07B,1.04B,1.02B,1B,988M
EPS (Diluted),3.65,5.6,7.94,6.37,8.76
EPS (Diluted) Growth,-,53.23%,41.94%,-19.77%,37.41%
Diluted Shares Outstanding,1.07B,1.05B,1.02B,1.01B,992M
EBITDA,7.32B,8.82B,10.32B,8.82B,11.03B
EBITDA Growth,-,20.52%,17.11%,-14.60%,25.13%
EBITDA Margin,-,-,-,-,58.43%
