Item,2017,2018,2019,2020,2021
Sales/Revenue,3.07B,3.37B,3.59B,3.13B,3.33B
Sales Growth,-,9.86%,6.35%,-12.83%,6.36%
Cost of Goods Sold (COGS) incl. D&A,1.95B,2.15B,2.33B,2.13B,2.32B
COGS Growth,-,10.54%,8.21%,-8.47%,8.72%
COGS excluding D&A,1.75B,1.95B,2.12B,1.9B,2.07B
Depreciation & Amortization Expense,196.93M,200.7M,213.48M,231.98M,254M
Depreciation,171.85M,172.72M,186.36M,207.06M,228.67M
Amortization of Intangibles,25.08M,27.98M,27.12M,24.92M,25.33M
Gross Income,1.12B,1.22B,1.26B,995.55M,1.01B
Gross Income Growth,-,8.69%,3.09%,-20.91%,1.30%
Gross Profit Margin,-,-,-,-,30.30%
SG&A Expense,500.92M,496.74M,573.46M,469.84M,475.81M
SGA Growth,-,-0.83%,15.44%,-18.07%,1.27%
Research & Development,78.63M,70.05M,58.29M,59.21M,54.03M
Other SG&A,422.29M,426.69M,515.17M,410.63M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,45.31M,43.05M,53.09M,25.07M,54.08M
EBIT after Unusual Expense,(45.31M),681.26M,632.23M,500.65M,478.58M
Non Operating Income/Expense,(15.1M),165.85M,(16.41M),(54.01M),(309.81M)
Non-Operating Interest Income,-,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,115.35M,52.41M,52.87M,73.12M,35.14M
Interest Expense Growth,-,-54.57%,0.88%,38.30%,-51.93%
Gross Interest Expense,122.75M,71.71M,83.07M,103.52M,85.14M
Interest Capitalized,7.4M,19.3M,30.2M,30.4M,50M
Pretax Income,446.8M,794.7M,562.95M,373.52M,133.62M
Pretax Income Growth,-,77.87%,-29.16%,-33.65%,-64.23%
Pretax Margin,-,-,-,-,4.02%
Income Tax,431.82M,144.83M,88.16M,54.43M,29.45M
Income Tax - Current Domestic,395.07M,4.08M,26.71M,(333K),12.42M
Income Tax - Current Foreign,78.69M,91.58M,47.06M,56.73M,55.53M
Income Tax - Deferred Domestic,(60.93M),17.19M,5.89M,1.67M,(43.96M)
Income Tax - Deferred Foreign,18.99M,31.98M,8.51M,(3.65M),5.46M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,84.49M,89.26M,129.57M,127.52M,95.77M
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,99.47M,739.14M,604.36M,446.62M,199.94M
Minority Interest Expense,44.62M,45.58M,71.13M,70.85M,76.27M
Net Income,54.85M,693.56M,533.23M,375.76M,123.67M
Net Income Growth,-,"1,164.47%",-23.12%,-29.53%,-67.09%
Net Margin Growth,-,-,-,-,3.72%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,54.85M,693.56M,533.23M,375.76M,123.67M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,54.85M,693.56M,533.23M,375.76M,123.67M
EPS (Basic),0.49,6.4,5.03,3.53,1.07
EPS (Basic) Growth,-,"1,193.55%",-21.32%,-29.83%,-69.77%
Basic Shares Outstanding,110.91M,108.43M,105.95M,106.4M,115.84M
EPS (Diluted),0.49,6.34,5.02,3.52,1.06
EPS (Diluted) Growth,-,"1,198.16%",-20.85%,-29.85%,-69.84%
Diluted Shares Outstanding,112.38M,109.46M,106.32M,106.81M,116.54M
EBITDA,819.49M,925.01M,898.81M,757.7M,786.66M
EBITDA Growth,-,12.88%,-2.83%,-15.70%,3.82%
EBITDA Margin,-,-,-,-,23.64%
