Item,2017,2018,2019,2020,2021
Sales/Revenue,177.87B,232.89B,280.52B,386.06B,469.82B
Sales Growth,-,30.93%,20.45%,37.62%,21.70%
Cost of Goods Sold (COGS) incl. D&A,111.93B,139.16B,165.54B,233.31B,272.34B
COGS Growth,-,24.32%,18.96%,40.94%,16.73%
COGS excluding D&A,102.74B,126.54B,149.82B,216.56B,248.92B
Depreciation & Amortization Expense,9.2B,12.61B,15.72B,16.75B,23.42B
Depreciation,8.83B,12.14B,15.15B,16.24B,22.91B
Amortization of Intangibles,366M,475M,565M,509M,512M
Gross Income,65.93B,93.73B,114.99B,152.76B,197.48B
Gross Income Growth,-,42.16%,22.68%,32.85%,29.28%
Gross Profit Margin,-,-,-,-,42.03%
SG&A Expense,61.61B,81.01B,100.24B,129.93B,172.54B
SGA Growth,-,31.49%,23.74%,29.62%,32.79%
Research & Development,22.62B,28.84B,35.93B,42.74B,56.05B
Other SG&A,38.99B,52.18B,64.31B,87.19B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(109M),131M,(11M),(1.5B),(12.84B)
EBIT after Unusual Expense,109M,12.59B,14.75B,24.32B,37.78B
Non Operating Income/Expense,23M,(348M),(9M),946M,1.73B
Non-Operating Interest Income,202M,440M,832M,555M,448M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,848M,1.42B,1.6B,1.65B,1.81B
Interest Expense Growth,-,67.10%,12.91%,2.94%,9.84%
Gross Interest Expense,848M,1.42B,1.6B,1.65B,1.81B
Interest Capitalized,-,-,-,-,-
Pretax Income,3.81B,11.26B,13.98B,24.18B,38.15B
Pretax Income Growth,-,195.87%,24.11%,73.00%,57.79%
Pretax Margin,-,-,-,-,8.12%
Income Tax,769M,1.2B,2.37B,2.86B,4.79B
Income Tax - Current Domestic,74M,193M,438M,2.46B,2.89B
Income Tax - Current Foreign,724M,563M,1.14B,956M,2.21B
Income Tax - Deferred Domestic,(228M),570M,922M,(341M),(23M)
Income Tax - Deferred Foreign,199M,(129M),(126M),(213M),(287M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,(4M),9M,(14M),16M,4M
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,3.03B,10.07B,11.59B,21.33B,33.36B
Minority Interest Expense,-,-,-,-,-
Net Income,3.03B,10.07B,11.59B,21.33B,33.36B
Net Income Growth,-,232.11%,15.04%,84.08%,56.41%
Net Margin Growth,-,-,-,-,7.10%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,3.03B,10.07B,11.59B,21.33B,33.36B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,3.03B,10.07B,11.59B,21.33B,33.36B
EPS (Basic),0.32,1.03,1.17,2.13,3.3
EPS (Basic) Growth,-,227.22%,13.43%,81.87%,54.55%
Basic Shares Outstanding,9.6B,9.74B,9.88B,10B,10.12B
EPS (Diluted),0.31,1.01,1.15,2.09,3.24
EPS (Diluted) Growth,-,227.58%,14.13%,81.92%,54.89%
Diluted Shares Outstanding,9.86B,10B,10.08B,10.2B,10.3B
EBITDA,13.52B,25.33B,30.46B,39.57B,48.36B
EBITDA Growth,-,87.39%,20.24%,29.93%,22.21%
EBITDA Margin,-,-,-,-,10.29%
