Item,2018,2019,2020,2021,2022
Sales/Revenue,5.88B,6.72B,7.4B,6.15B,8.63B
Sales Growth,-,14.14%,10.15%,-16.84%,40.30%
Cost of Goods Sold (COGS) incl. D&A,3.79B,4.31B,4.72B,4.2B,5.26B
COGS Growth,-,13.72%,9.51%,-10.90%,25.21%
COGS excluding D&A,3.53B,4.03B,4.42B,3.91B,4.99B
Depreciation & Amortization Expense,252.71M,279.47M,295.6M,297.77M,268.46M
Depreciation,252.71M,279.16M,294.67M,296.85M,267.53M
Amortization of Intangibles,-,314K,926K,926K,926K
Gross Income,2.1B,2.41B,2.68B,1.95B,3.37B
Gross Income Growth,-,14.90%,11.28%,-27.30%,72.82%
Gross Profit Margin,-,-,-,-,39.03%
SG&A Expense,1.29B,1.54B,1.76B,1.64B,2.12B
SGA Growth,-,19.28%,14.67%,-7.12%,29.51%
Research & Development,-,-,-,-,-
Other SG&A,1.29B,1.54B,1.76B,1.64B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,-,-,-,61.92M,(56.43M)
EBIT after Unusual Expense,-,-,-,251.82M,1.31B
Non Operating Income/Expense,(24.29M),(19.77M),(19.25M),(15M),(9.52M)
Non-Operating Interest Income,1.57M,5.06M,5.06M,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,-,-,-,5.74M,1.66M
Interest Expense Growth,-,-,-,-,-71.00%
Gross Interest Expense,-,-,-,5.74M,1.66M
Interest Capitalized,-,-,-,-,-
Pretax Income,786.86M,859.14M,906.15M,231.09M,1.3B
Pretax Income Growth,-,9.19%,5.47%,-74.50%,460.76%
Pretax Margin,-,-,-,-,15.01%
Income Tax,231.63M,200.58M,200.21M,55.25M,309.99M
Income Tax - Current Domestic,258.72M,166.5M,194.7M,79.26M,335.66M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,(27.1M),34.08M,5.5M,(24.01M),(25.67M)
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,555.23M,658.56M,705.95M,175.84M,985.84M
Minority Interest Expense,-,-,-,-,-
Net Income,555.23M,658.56M,705.95M,175.84M,985.84M
Net Income Growth,-,18.61%,7.20%,-75.09%,460.66%
Net Margin Growth,-,-,-,-,11.42%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,555.23M,658.56M,705.95M,175.84M,985.84M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,555.23M,658.56M,705.95M,175.84M,985.84M
EPS (Basic),9.02,11,12.21,3.12,18.09
EPS (Basic) Growth,-,21.95%,10.96%,-74.43%,479.88%
Basic Shares Outstanding,61.56M,59.86M,57.84M,56.35M,54.48M
EPS (Diluted),8.96,10.94,12.15,3.11,17.98
EPS (Diluted) Growth,-,22.10%,11.06%,-74.41%,478.22%
Diluted Shares Outstanding,61.98M,60.18M,58.11M,56.56M,54.84M
EBITDA,1.06B,1.15B,1.22B,611.51M,1.52B
EBITDA Growth,-,8.57%,5.43%,-49.71%,148.41%
EBITDA Margin,-,-,-,-,17.60%
