Item,2017,2018,2019,2020,2021
Sales/Revenue,4.7B,5.21B,5.26B,4.87B,5.2B
Sales Growth,-,10.76%,0.94%,-7.31%,6.71%
Cost of Goods Sold (COGS) incl. D&A,2.86B,3.18B,3.2B,3.05B,3.22B
COGS Growth,-,11.12%,0.66%,-4.78%,5.75%
COGS excluding D&A,2.63B,2.92B,2.94B,2.79B,2.98B
Depreciation & Amortization Expense,234M,261M,257M,251M,245M
Depreciation,109M,117M,117M,117M,118M
Amortization of Intangibles,125M,144M,140M,134M,127M
Gross Income,1.84B,2.03B,2.06B,1.83B,1.98B
Gross Income Growth,-,10.21%,1.38%,-11.22%,8.32%
Gross Profit Margin,-,-,-,-,38.07%
SG&A Expense,1.23B,1.32B,1.35B,1.33B,1.38B
SGA Growth,-,7.17%,2.59%,-1.41%,3.98%
Research & Development,181M,189M,191M,187M,204M
Other SG&A,1.05B,1.13B,1.16B,1.14B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,68M,57M,195M,114M,(14M)
EBIT after Unusual Expense,(68M),658M,514M,383M,610M
Non Operating Income/Expense,(5M),-,(23M),(11M),(18M)
Non-Operating Interest Income,3M,4M,5M,7M,7M
Equity in Affiliates (Pretax),3M,5M,3M,2M,9M
Interest Expense,82M,82M,83M,96M,97M
Interest Expense Growth,-,0.00%,1.22%,15.66%,1.04%
Gross Interest Expense,82M,82M,83M,96M,97M
Interest Capitalized,-,-,-,-,-
Pretax Income,466M,585M,416M,285M,511M
Pretax Income Growth,-,25.54%,-28.89%,-31.49%,79.30%
Pretax Margin,-,-,-,-,9.83%
Income Tax,136M,36M,15M,31M,84M
Income Tax - Current Domestic,118M,22M,52M,29M,21M
Income Tax - Current Foreign,51M,61M,40M,33M,53M
Income Tax - Deferred Domestic,(19M),22M,6M,(29M),(2M)
Income Tax - Deferred Foreign,(14M),(69M),(83M),(2M),12M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,330M,549M,401M,254M,427M
Minority Interest Expense,(1M),-,-,-,-
Net Income,331M,549M,401M,254M,427M
Net Income Growth,-,65.86%,-26.96%,-36.66%,68.11%
Net Margin Growth,-,-,-,-,8.21%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,331M,549M,401M,254M,427M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,331M,549M,401M,254M,427M
EPS (Basic),1.84,3.05,2.23,1.41,2.37
EPS (Basic) Growth,-,65.76%,-26.95%,-36.70%,67.99%
Basic Shares Outstanding,179.63M,179.78M,179.99M,180.12M,180.25M
EPS (Diluted),1.83,3.03,2.21,1.4,2.35
EPS (Diluted) Growth,-,65.57%,-26.96%,-36.62%,67.71%
Diluted Shares Outstanding,180.86M,181.13M,181.2M,181.1M,181.53M
EBITDA,849M,976M,966M,748M,841M
EBITDA Growth,-,14.96%,-1.02%,-22.57%,12.43%
EBITDA Margin,-,-,-,-,16.18%
