Item,2017,2018,2019,2020,2021
Sales/Revenue,28.69B,29.61B,29.78B,28.7B,31.35B
Sales Growth,-,3.20%,0.59%,-3.65%,9.23%
Cost of Goods Sold (COGS) incl. D&A,10.52B,10.84B,10.58B,9.65B,10.13B
COGS Growth,-,3.03%,-2.40%,-8.80%,4.94%
COGS excluding D&A,9.65B,9.85B,9.62B,8.67B,9.13B
Depreciation & Amortization Expense,875M,989M,964M,981M,998M
Depreciation,787M,907M,898M,908M,902M
Amortization of Intangibles,88M,82M,66M,73M,96M
Gross Income,18.17B,18.77B,19.2B,19.05B,21.22B
Gross Income Growth,-,3.30%,2.32%,-0.81%,11.40%
Gross Profit Margin,-,-,-,-,67.70%
SG&A Expense,6.59B,7.39B,7.32B,6.98B,8.25B
SGA Growth,-,12.17%,-1.04%,-4.54%,18.10%
Research & Development,453M,383M,465M,495M,617M
Other SG&A,6.14B,7.01B,6.85B,6.49B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,60M,(62M),962M,252M,(205M)
EBIT after Unusual Expense,(60M),11.44B,10.93B,11.81B,13.18B
Non Operating Income/Expense,(114M),(39M),(167M),13M,(118M)
Non-Operating Interest Income,182M,190M,226M,110M,109M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,995M,916M,1.11B,982M,936M
Interest Expense Growth,-,-7.94%,21.40%,-11.69%,-4.68%
Gross Interest Expense,995M,916M,1.11B,982M,936M
Interest Capitalized,-,-,-,-,-
Pretax Income,10.59B,10.67B,9.87B,10.95B,12.23B
Pretax Income Growth,-,0.77%,-7.49%,10.95%,11.68%
Pretax Margin,-,-,-,-,39.02%
Income Tax,4.31B,2.45B,2.29B,2.38B,2.67B
Income Tax - Current Domestic,1.66B,120M,17M,(80M),73M
Income Tax - Current Foreign,3.15B,2.43B,2.42B,2.6B,2.62B
Income Tax - Deferred Domestic,(384M),(113M),24M,53M,27M
Income Tax - Deferred Foreign,(117M),13M,(165M),(196M),(45M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,59M,60M,149M,16M,149M
Other After Tax Income (Expense),(14M),(16M),(17M),(20M),(26M)
Consolidated Net Income,6.33B,8.27B,7.71B,8.57B,9.68B
Minority Interest Expense,306M,375M,543M,536M,601M
Net Income,6.02B,7.9B,7.17B,8.04B,9.08B
Net Income Growth,-,31.12%,-9.21%,12.11%,13.03%
Net Margin Growth,-,-,-,-,28.98%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,6.02B,7.9B,7.17B,8.04B,9.08B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,6.02B,7.9B,7.17B,8.04B,9.08B
EPS (Basic),3.88,5.08,4.61,5.16,5.83
EPS (Basic) Growth,-,30.93%,-9.26%,11.97%,12.96%
Basic Shares Outstanding,1.55B,1.56B,1.56B,1.56B,1.56B
EPS (Diluted),3.88,5.08,4.61,5.16,5.83
EPS (Diluted) Growth,-,30.93%,-9.32%,11.97%,12.96%
Diluted Shares Outstanding,1.55B,1.56B,1.56B,1.56B,1.56B
EBITDA,12.45B,12.36B,12.85B,13.05B,13.97B
EBITDA Growth,-,-0.71%,3.95%,1.51%,7.09%
EBITDA Margin,-,-,-,-,44.57%
