Item,2017,2018,2019,2020,2021
Sales/Revenue,14.23B,16.42B,17.23B,17.4B,19.18B
Sales Growth,-,15.32%,4.95%,0.99%,10.27%
Premiums Earned,3.26B,4.6B,5.51B,5.37B,5.62B
Total Investment Income,4.99B,5.09B,5.22B,5.51B,6.12B
Realized Gains (Losses),(77M),(107M),(14M),(209M),207M
Other Operating Income,6.07B,6.84B,6.51B,6.73B,7.25B
"Losses, Claims & Reserves",7.75B,9.4B,10.66B,11.6B,11.44B
"Losses, Claims & Reserves Growth",-,21.33%,13.37%,8.82%,-1.34%
"Losses, Benefits & Adjustments",5.16B,6.79B,7.88B,8.68B,8.53B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",4.22B,4.75B,5.22B,5.11B,5.86B
SGA Growth,-,12.68%,9.87%,-2.13%,14.71%
"Selling, General & Admin. Expenses",3.41B,3.82B,4.22B,4.1B,4.73B
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,1.99B,2.26B,2.55B,2.18B,2.22B
Other Operating Expense,813M,938M,1B,1.01B,1.13B
Operating Income Before Interest Expense,2.27B,2.26B,1.34B,686M,1.88B
Operating Income Growth,-,-0.31%,-40.48%,-48.96%,173.47%
"Interest Expense, Net of Interest Capitalized",253M,297M,326M,284M,270M
Interest Expense (excl. Interest Capitalized),253M,297M,326M,284M,270M
Interest Capitalized,-,-,-,-,-
Operating Income After Interest Expense,2.27B,2.26B,1.34B,686M,1.88B
Non-Operating Income (Expense),23M,9M,31M,41M,46M
Miscellaneous Non Operating Expense,23M,9M,31M,41M,46M
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,905M,85M,130M,20M,14M
Pretax Income,1.13B,1.89B,919M,423M,1.64B
Pretax Income Growth,-,66.81%,-51.25%,-53.97%,287.23%
Income Tax,(949M),244M,33M,(76M),233M
Income Tax - Current Domestic,210M,91M,181M,(61M),12M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,(1.16B),153M,(148M),(15M),221M
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.08B,1.64B,886M,499M,1.41B
Minority Interest Expense,-,-,-,-,-
Net Income,2.08B,1.64B,886M,499M,1.41B
Net Income Growth,-,-21.07%,-46.01%,-43.68%,181.56%
Net Margin Growth,-,-,-,-,7.32%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.08B,1.64B,886M,499M,1.41B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.08B,1.64B,886M,499M,1.41B
EPS (Basic),9.36,7.6,4.42,2.58,7.5
EPS (Basic) Growth,-,-18.80%,-41.88%,-41.65%,190.96%
Basic Shares Outstanding,222.13M,215.94M,200.61M,193.61M,187.36M
EPS (Diluted),9.19,7.47,4.38,2.57,7.43
EPS (Diluted) Growth,-,-18.67%,-41.35%,-41.47%,189.56%
Diluted Shares Outstanding,226.22M,219.55M,202.11M,194.47M,189.1M
