Item,2017,2018,2019,2020,2021
Sales/Revenue,5.7B,5.82B,10.19B,14.85B,16.23B
Sales Growth,-,2.23%,74.94%,45.79%,9.25%
Cost of Goods Sold (COGS) incl. D&A,3.02B,3.18B,5.26B,7.82B,8.14B
COGS Growth,-,5.03%,65.68%,48.59%,4.05%
COGS excluding D&A,2.59B,2.62B,3.72B,4.73B,5.09B
Depreciation & Amortization Expense,433M,556M,1.55B,3.09B,3.05B
Depreciation,92M,92M,247M,461M,498M
Amortization of Intangibles,341M,464M,1.3B,2.51B,2.55B
Gross Income,2.67B,2.65B,4.93B,7.03B,8.09B
Gross Income Growth,-,-0.94%,86.06%,42.80%,15.03%
Gross Profit Margin,-,-,-,-,49.86%
SG&A Expense,1.15B,1.12B,3.11B,5.1B,5.58B
SGA Growth,-,-2.43%,177.09%,64.07%,9.43%
Research & Development,-,-,-,-,-
Other SG&A,1.15B,1.12B,3.11B,5.1B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(2M),14M,270M,545M,216M
EBIT after Unusual Expense,1.52B,1.51B,1.55B,1.39B,2.29B
Non Operating Income/Expense,4M,229M,-,477M,51M
Non-Operating Interest Income,-,4M,34M,7M,3M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,170M,189M,497M,700M,680M
Interest Expense Growth,-,11.18%,162.96%,40.85%,-2.86%
Gross Interest Expense,170M,189M,497M,700M,680M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.36B,1.56B,1.08B,1.17B,1.67B
Pretax Income Growth,-,14.51%,-30.35%,8.13%,42.27%
Pretax Margin,-,-,-,-,10.27%
Income Tax,158M,378M,198M,196M,363M
Income Tax - Current Domestic,386M,228M,94M,46M,516M
Income Tax - Current Foreign,19M,17M,57M,79M,109M
Income Tax - Deferred Domestic,(247M),134M,100M,155M,(292M)
Income Tax - Deferred Foreign,-,(1M),(53M),(84M),30M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,32M,10M,29M,-,100M
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.23B,1.19B,914M,975M,1.4B
Minority Interest Expense,-,-,21M,17M,69M
Net Income,1.23B,1.19B,893M,958M,1.33B
Net Income Growth,-,-3.65%,-24.77%,7.28%,39.25%
Net Margin Growth,-,-,-,-,8.22%
Extraordinaries & Discontinued Operations,14M,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,14M,-,-,-,-
Net Income After Extraordinaries,1.25B,1.19B,893M,958M,1.33B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.25B,1.19B,893M,958M,1.33B
EPS (Basic),2.95,2.93,1.74,1.43,2.01
EPS (Basic) Growth,-,-0.68%,-40.51%,-18.23%,41.24%
Basic Shares Outstanding,422.2M,405.5M,512.3M,672.1M,662.6M
EPS (Diluted),2.89,2.87,1.71,1.4,1.99
EPS (Diluted) Growth,-,-0.69%,-40.46%,-17.97%,41.70%
Diluted Shares Outstanding,431.2M,413.7M,522.6M,683.4M,671.6M
EBITDA,1.96B,2.08B,3.36B,5.02B,5.55B
EBITDA Growth,-,6.45%,61.56%,49.43%,10.55%
EBITDA Margin,-,-,-,-,34.23%
