Item,2017,2018,2019,2020,2021
Sales/Revenue,45.46B,54.72B,53.79B,41.75B,50.98B
Sales Growth,-,20.37%,-1.70%,-22.39%,22.13%
Cost of Goods Sold (COGS) incl. D&A,32.55B,38.38B,38.1B,30.31B,36.68B
COGS Growth,-,17.89%,-0.72%,-20.44%,21.00%
COGS excluding D&A,29.67B,35.61B,35.52B,27.88B,34.33B
Depreciation & Amortization Expense,2.88B,2.77B,2.58B,2.43B,2.35B
Depreciation,2.56B,2.44B,2.25B,2.12B,2.05B
Amortization of Intangibles,323M,331M,324M,311M,302M
Gross Income,12.91B,16.35B,15.69B,11.44B,14.31B
Gross Income Growth,-,26.62%,-4.01%,-27.13%,25.12%
Gross Profit Margin,-,-,-,-,28.06%
SG&A Expense,6.84B,7.33B,6.86B,6.06B,7.05B
SGA Growth,-,7.12%,-6.45%,-11.64%,16.41%
Research & Development,1.84B,1.85B,1.69B,1.42B,1.69B
Other SG&A,5B,5.48B,5.16B,4.64B,-
Other Operating Expense,391M,351M,344M,398M,288M
Unusual Expense,1.15B,460M,242M,417M,(70M)
EBIT after Unusual Expense,(1.15B),8.21B,8.25B,4.56B,7.04B
Non Operating Income/Expense,(51M),(180M),(224M),(170M),1.57B
Non-Operating Interest Income,122M,195M,202M,112M,80M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,522M,401M,417M,510M,485M
Interest Expense Growth,-,-23.18%,3.99%,22.30%,-4.90%
Gross Interest Expense,522M,401M,417M,510M,485M
Interest Capitalized,-,-,-,-,-
Pretax Income,4.08B,7.82B,7.81B,4B,8.2B
Pretax Income Growth,-,91.62%,-0.13%,-48.86%,105.36%
Pretax Margin,-,-,-,-,16.09%
Income Tax,3.34B,1.7B,1.75B,1.01B,1.74B
Income Tax - Current Domestic,1B,187M,457M,49M,842M
Income Tax - Current Foreign,1.12B,1.29B,1.26B,1.03B,1.28B
Income Tax - Deferred Domestic,1.23B,216M,35M,(40M),(437M)
Income Tax - Deferred Foreign,(17M),4M,(7M),(34M),54M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,16M,24M,28M,14M,31M
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,759M,6.15B,6.09B,3B,6.49B
Minority Interest Expense,5M,1M,1M,5M,4M
Net Income,754M,6.15B,6.09B,3B,6.49B
Net Income Growth,-,715.25%,-0.88%,-50.80%,116.44%
Net Margin Growth,-,-,-,-,12.73%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,754M,6.15B,6.09B,3B,6.49B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,754M,6.15B,6.09B,3B,6.49B
EPS (Basic),1.27,10.39,10.85,5.51,11.93
EPS (Basic) Growth,-,718.11%,4.42%,-49.21%,116.48%
Basic Shares Outstanding,591.8M,591.4M,561.6M,544.1M,544M
EPS (Diluted),1.26,10.26,10.74,5.46,11.83
EPS (Diluted) Growth,-,714.29%,4.65%,-49.10%,116.49%
Diluted Shares Outstanding,599.3M,599.4M,567.5M,548.6M,548.5M
EBITDA,8.56B,11.43B,11.07B,7.41B,9.32B
EBITDA Growth,-,33.64%,-3.18%,-33.04%,25.74%
EBITDA Margin,-,-,-,-,18.28%
