Item,2017,2018,2019,2020,2021
Sales/Revenue,13.74B,14.07B,14.93B,13.79B,14.67B
Sales Growth,-,2.41%,6.15%,-7.62%,6.37%
Premiums Earned,6.99B,7.31B,7.43B,7.65B,8.18B
Total Investment Income,2.1B,1.87B,2.14B,1.91B,2.15B
Realized Gains (Losses),213M,(46M),210M,61M,771M
Other Operating Income,4.44B,4.93B,5.15B,4.17B,3.57B
"Losses, Claims & Reserves",5.31B,5.57B,5.81B,6.17B,6.35B
"Losses, Claims & Reserves Growth",-,4.93%,4.20%,6.27%,2.90%
"Losses, Benefits & Adjustments",5.31B,5.57B,5.81B,6.17B,6.35B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",6.13B,7.13B,7.39B,6.49B,5.7B
SGA Growth,-,16.33%,3.55%,-12.19%,-12.07%
"Selling, General & Admin. Expenses",5.33B,6.21B,6.3B,5.33B,4.37B
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,-,-,-,-,-
Other Operating Expense,802M,923M,1.08B,1.16B,1.33B
Operating Income Before Interest Expense,2.29B,1.36B,1.74B,1.14B,2.62B
Operating Income Growth,-,-40.63%,27.75%,-34.54%,130.11%
"Interest Expense, Net of Interest Capitalized",646M,574M,591M,515M,424M
Interest Expense (excl. Interest Capitalized),646M,574M,591M,515M,424M
Interest Capitalized,-,-,-,-,-
Operating Income After Interest Expense,2.29B,1.36B,1.74B,1.14B,2.62B
Non-Operating Income (Expense),34M,73M,69M,(1.28B),(15M)
Miscellaneous Non Operating Expense,(47M),-,-,(1.21B),(15M)
Equity in Affiliates (Pretax),81M,73M,69M,(73M),-
Unusual Expense,100M,27M,99M,804M,-
Pretax Income,1.58B,834M,1.12B,(1.46B),2.18B
Pretax Income Growth,-,-47.28%,34.17%,-230.83%,249.04%
Income Tax,170M,128M,248M,(173M),479M
Income Tax - Current Domestic,179M,21M,126M,44M,252M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,(46M),94M,69M,(247M),210M
Income Tax - Deferred Foreign,37M,13M,53M,30M,17M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.41B,706M,871M,(1.29B),1.7B
Minority Interest Expense,248M,70M,(61M),(360M),125M
Net Income,1.16B,636M,932M,(931M),1.58B
Net Income Growth,-,-45.36%,46.54%,-199.89%,269.50%
Net Margin Growth,-,-,-,-,10.76%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.16B,636M,932M,(931M),1.58B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.16B,636M,932M,(931M),1.58B
EPS (Basic),3.46,1.99,3.08,(3.32),6.08
EPS (Basic) Growth,-,-42.35%,54.46%,-207.87%,282.97%
Basic Shares Outstanding,336.61M,319.06M,302.7M,280.32M,259.67M
EPS (Diluted),3.45,1.99,3.07,(3.32),6.06
EPS (Diluted) Growth,-,-42.36%,54.56%,-208.10%,282.60%
Diluted Shares Outstanding,337.5M,319.93M,303.35M,280.32M,260.2M
