Item,2017,2018,2019,2020,2021
Sales/Revenue,780.93M,947.87M,973.76M,993.2M,1.11B
Sales Growth,-,21.38%,2.73%,2.00%,11.35%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,94.42M,162.55M,117.93M,64M,80.26M
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,578.54M,724.28M,722.5M,725.45M,762.09M
Total Interest Expense,68.12M,58.01M,63.26M,69.14M,84.84M
Depreciation & Amortization Expense,273.56M,312.22M,327.22M,353.01M,362.15M
Other Operating Expense,(12.97M),3.59M,17.72M,26.13M,16.91M
Operating Income,202.4M,223.59M,251.26M,267.74M,343.83M
Operating Income Growth,-,10.47%,12.37%,6.56%,28.42%
Non-Operating Income (Expense),200.94M,254M,283.45M,151.82M,635.86M
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,137.63M,232.56M,252.04M,139.88M,603.05M
Equity in Affiliates (Pretax),63.31M,21.44M,31.41M,11.94M,32.8M
Unusual Expense,26.1M,388K,4.06M,28.59M,14.68M
Pretax Income,290.24M,392.2M,440.89M,297.54M,880.17M
Pretax Income Growth,-,35.13%,12.41%,-32.51%,195.82%
Pretax Margin,-,-,-,-,79.59%
Income Taxes,(357K),8.83M,8.69M,(5.11M),18.55M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(3.98M),(1.68M),(1.49M),(1.45M),(1.36M)
Consolidated Net Income,286.61M,381.69M,431.6M,301.31M,860.26M
Minority Interest Expense,19.91M,3.54M,3.67M,2.85M,8.72M
Net Income,266.7M,378.15M,427.93M,298.47M,851.54M
Net Income Growth,-,41.79%,13.16%,-30.25%,185.30%
Net Margin Growth,-,-,-,-,77.00%
Extraordinaries & Discontinued Operations,5.97M,108K,-,(111K),-
Extra Items & Gain/Loss Sale Of Assets,-,-,445K,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,5.97M,108K,(445K),(111K),-
Net Income After Extraordinaries,272.67M,378.26M,427.93M,298.36M,851.54M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,272.67M,378.26M,427.04M,298.36M,851.54M
EPS (Basic),0.77,1.06,1.18,0.81,2.25
EPS (Basic) Growth,-,38.03%,11.44%,-31.61%,179.67%
Basic Shares Outstanding,355.76M,357.57M,362.23M,370.06M,377.67M
EPS (Diluted),0.77,1.06,1.18,0.8,2.25
EPS (Diluted) Growth,-,37.72%,11.47%,-31.63%,179.17%
Diluted Shares Outstanding,355.76M,363.3M,367.34M,374.16M,383.48M
