Item,2017,2018,2019,2020,2021
Sales/Revenue,3.06B,3.22B,3.37B,3.78B,5.63B
Sales Growth,-,5.20%,4.64%,12.15%,49.14%
Cost of Goods Sold (COGS) incl. D&A,1.5B,1.58B,1.67B,1.56B,1.88B
COGS Growth,-,5.35%,5.64%,-6.40%,20.21%
COGS excluding D&A,1.05B,1.1B,1.21B,1.19B,1.47B
Depreciation & Amortization Expense,449.2M,480.3M,463M,376M,406.9M
Depreciation,89.6M,101.6M,92.5M,83.1M,88M
Amortization of Intangibles,359.6M,378.7M,370.5M,292.9M,318.9M
Gross Income,1.56B,1.64B,1.7B,2.21B,3.75B
Gross Income Growth,-,5.06%,3.68%,30.40%,69.57%
Gross Profit Margin,-,-,-,-,66.64%
SG&A Expense,1.07B,1.13B,1.13B,1.07B,1.27B
SGA Growth,-,5.72%,0.00%,-5.61%,19.20%
Research & Development,232.8M,218.7M,232.2M,222.5M,276.3M
Other SG&A,835.5M,910.7M,897.2M,843.5M,994.4M
Other Operating Expense,(12.4M),-,-,(2.9M),-
Unusual Expense,38.9M,785.2M,694.9M,41.7M,29.5M
EBIT after Unusual Expense,463.7M,(277.2M),(126.7M),1.11B,2.45B
Non Operating Income/Expense,916.2M,1M,8.5M,7.6M,(100K)
Non-Operating Interest Income,3.8M,6.3M,4.6M,4.3M,1.4M
Equity in Affiliates (Pretax),-,-,(3.3M),-,-
Interest Expense,153.2M,148.7M,140.8M,118.8M,93.6M
Interest Expense Growth,-,-2.94%,-5.31%,-15.63%,-21.21%
Gross Interest Expense,153.2M,148.7M,140.8M,118.8M,93.6M
Interest Capitalized,-,-,-,-,-
Pretax Income,1.23B,(418.6M),(257.7M),1B,2.36B
Pretax Income Growth,-,-134.02%,38.44%,488.79%,135.66%
Pretax Margin,-,-,-,-,41.92%
Income Tax,475M,(307.3M),(54.1M),(108.6M),491.4M
Income Tax - Current Domestic,754.2M,148.1M,165M,(28.2M),538.3M
Income Tax - Current Foreign,13.9M,21.9M,16.5M,14M,23.2M
Income Tax - Deferred Domestic,(292.8M),(473.2M),(230.9M),(89.1M),(57.5M)
Income Tax - Deferred Foreign,(300K),(4.1M),(4.7M),(5.3M),(12.6M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,755.5M,(111.3M),(203.6M),1.11B,1.87B
Minority Interest Expense,-,-,-,(4.7M),(1.8M)
Net Income,755.5M,(111.3M),(203.6M),1.12B,1.87B
Net Income Growth,-,-114.73%,-82.93%,647.74%,67.82%
Net Margin Growth,-,-,-,-,33.23%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,755.5M,(111.3M),(203.6M),1.12B,1.87B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,755.5M,(111.3M),(203.6M),1.12B,1.87B
EPS (Basic),2.7,(0.4),(0.76),4.24,7.28
EPS (Basic) Growth,-,-114.99%,-86.78%,661.69%,71.53%
Basic Shares Outstanding,279.81M,275.11M,269.41M,262.73M,257.05M
EPS (Diluted),2.64,(0.4),(0.76),4.21,7.21
EPS (Diluted) Growth,-,-115.30%,-86.78%,657.69%,70.99%
Diluted Shares Outstanding,285.65M,275.11M,269.41M,264.61M,259.71M
EBITDA,951.8M,988.3M,1.03B,1.53B,2.89B
EBITDA Growth,-,3.83%,4.34%,48.03%,89.31%
EBITDA Margin,-,-,-,-,51.31%
