Item,2017,2018,2019,2020,2021
Sales/Revenue,10.89B,11.22B,11.86B,12.63B,14.63B
Sales Growth,-,3.05%,5.73%,6.48%,15.81%
Cost of Goods Sold (COGS) incl. D&A,5.15B,5.25B,5.5B,5.86B,6.91B
COGS Growth,-,1.91%,4.79%,6.59%,17.92%
COGS excluding D&A,4.83B,4.9B,5.13B,5.46B,6.5B
Depreciation & Amortization Expense,323.05M,345.08M,369.96M,397.47M,407.68M
Depreciation,314.55M,339.98M,365.76M,393.27M,407.68M
Amortization of Intangibles,8.5M,5.1M,4.2M,4.2M,-
Gross Income,5.74B,5.97B,6.37B,6.77B,7.72B
Gross Income Growth,-,4.08%,6.55%,6.37%,13.99%
Gross Profit Margin,-,-,-,-,52.75%
SG&A Expense,3.66B,3.84B,4.16B,4.27B,4.77B
SGA Growth,-,4.92%,8.24%,2.72%,11.81%
Research & Development,-,-,-,-,-
Other SG&A,3.66B,3.84B,4.16B,4.27B,4.77B
Other Operating Expense,-,-,-,-,-
Unusual Expense,-,323.43M,(6.8M),83.9M,-
EBIT after Unusual Expense,-,1.81B,2.22B,2.42B,-
Non Operating Income/Expense,(2.27M),(2.03M),(1.85M),(2.64M),(3.7M)
Non-Operating Interest Income,3.5M,5.64M,7.4M,5.69M,5.42M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,155.88M,177.96M,190M,204.25M,197.05M
Interest Expense Growth,-,14.17%,6.76%,7.50%,-3.53%
Gross Interest Expense,157.13M,179.47M,191.47M,205.42M,198.63M
Interest Capitalized,1.25M,1.51M,1.47M,1.17M,1.57M
Pretax Income,1.93B,1.64B,2.03B,2.22B,2.75B
Pretax Income Growth,-,-15.02%,24.14%,9.12%,24.03%
Pretax Margin,-,-,-,-,18.79%
Income Tax,644.62M,298.79M,414.11M,483.54M,578.88M
Income Tax - Current Domestic,519.23M,365.35M,319.96M,372.04M,517.96M
Income Tax - Current Foreign,50.49M,57.7M,59.1M,60.43M,95.35M
Income Tax - Deferred Domestic,79.98M,(123.76M),32.67M,56.25M,(23.07M)
Income Tax - Deferred Foreign,(5.08M),(502K),2.38M,(5.17M),(11.36M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.28B,1.34B,1.62B,1.73B,2.17B
Minority Interest Expense,-,-,-,-,-
Net Income,1.28B,1.34B,1.62B,1.73B,2.17B
Net Income Growth,-,4.42%,20.91%,7.16%,25.24%
Net Margin Growth,-,-,-,-,14.84%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.28B,1.34B,1.62B,1.73B,2.17B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.28B,1.34B,1.62B,1.73B,2.17B
EPS (Basic),45.05,49.59,64.78,73.62,97.6
EPS (Basic) Growth,-,10.08%,30.62%,13.65%,32.57%
Basic Shares Outstanding,28.43M,26.97M,24.97M,23.54M,22.24M
EPS (Diluted),44.07,48.77,63.43,71.93,95.19
EPS (Diluted) Growth,-,10.66%,30.05%,13.41%,32.34%
Diluted Shares Outstanding,29.07M,27.42M,25.5M,24.09M,22.8M
EBITDA,2.4B,2.48B,2.58B,2.9B,3.35B
EBITDA Growth,-,3.16%,4.02%,12.41%,15.63%
EBITDA Margin,-,-,-,-,22.91%
