Item,2017,2018,2019,2020,2021
Sales/Revenue,2.46B,3.05B,3.21B,3.9B,4.43B
Sales Growth,-,23.94%,5.34%,21.64%,13.43%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,243.06M,9.77M,12.89M,17.06M,32.84M
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,1.9B,2.45B,2.58B,3.23B,3.67B
Total Interest Expense,256.18M,325.5M,360.5M,324.73M,292.54M
Depreciation & Amortization Expense,842.46M,1.19B,1.16B,1.37B,1.49B
Other Operating Expense,3.08M,2.82M,14.12M,1.08M,2.55M
Operating Income,556.34M,595.11M,627.49M,670.67M,759.73M
Operating Income Growth,-,6.97%,5.44%,6.88%,13.28%
Non-Operating Income (Expense),67.07M,120.48M,416.66M,271.19M,1.44B
Non-Operating Interest Income,-,-,-,-,-
Miscellaneous Non Operating Expense,41.55M,87.5M,408.59M,328.82M,1.38B
Equity in Affiliates (Pretax),25.52M,32.98M,8.07M,(57.63M),62.28M
Unusual Expense,103.05M,46.9M,72.43M,216.36M,84.39M
Pretax Income,264.17M,343.2M,611.22M,400.78M,1.82B
Pretax Income Growth,-,29.92%,78.09%,-34.43%,354.17%
Pretax Margin,-,-,-,-,41.11%
Income Taxes,7.9M,2.08M,12M,38.05M,72.8M
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,256.27M,341.12M,599.22M,362.73M,1.75B
Minority Interest Expense,8.01M,9.87M,19.46M,(6.33M),38.15M
Net Income,248.26M,331.25M,579.76M,369.06M,1.71B
Net Income Growth,-,33.43%,75.02%,-36.34%,363.14%
Net Margin Growth,-,-,-,-,38.60%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,248.26M,331.25M,579.76M,369.06M,1.71B
Preferred Dividends,75.11M,81.32M,86.75M,93.06M,27.76M
Net Income Available to Common,173.15M,249.93M,493.01M,276.01M,1.68B
EPS (Basic),0.99,1.21,2.37,1.01,5.95
EPS (Basic) Growth,-,21.93%,95.09%,-57.22%,487.92%
Basic Shares Outstanding,174.06M,206.04M,208.33M,260.1M,282.47M
EPS (Diluted),0.99,1.21,2.35,1,5.94
EPS (Diluted) Growth,-,22.15%,94.63%,-57.38%,491.87%
Diluted Shares Outstanding,174.9M,206.67M,209.46M,262.52M,283.22M
