Item,2017,2018,2019,2020,2021
Sales/Revenue,76.48B,81.53B,82.11B,82.57B,93.76B
Sales Growth,-,6.61%,0.71%,0.56%,13.55%
Cost of Goods Sold (COGS) incl. D&A,25.19B,27.19B,27.14B,28B,29.87B
COGS Growth,-,7.92%,-0.19%,3.18%,6.70%
COGS excluding D&A,19.55B,20.26B,20.13B,20.77B,22.48B
Depreciation & Amortization Expense,5.64B,6.93B,7.01B,7.23B,7.39B
Depreciation,2.64B,2.53B,2.51B,2.53B,2.69B
Amortization of Intangibles,3B,4.4B,4.5B,4.7B,4.7B
Gross Income,51.29B,54.35B,54.98B,54.57B,63.88B
Gross Income Growth,-,5.96%,1.16%,-0.73%,17.06%
Gross Profit Margin,-,-,-,-,68.14%
SG&A Expense,31.95B,33.1B,33.43B,34.11B,39.4B
SGA Growth,-,3.59%,1.01%,2.03%,15.53%
Research & Development,10.43B,10.56B,11.25B,12.02B,14.74B
Other SG&A,21.52B,22.54B,22.18B,22.08B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,3.31B,4.14B,6.01B,3.88B,3.35B
EBIT after Unusual Expense,(3.31B),17.12B,15.54B,16.59B,21.13B
Non Operating Income/Expense,2.28B,1.47B,2.2B,518M,2.35B
Non-Operating Interest Income,385M,611M,357M,111M,53M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,1.02B,1.19B,769M,724M,759M
Interest Expense Growth,-,17.40%,-35.59%,-5.85%,4.83%
Gross Interest Expense,1.11B,1.28B,839M,787M,808M
Interest Capitalized,94M,86M,70M,63M,49M
Pretax Income,17.67B,18B,17.33B,16.5B,22.78B
Pretax Income Growth,-,1.84%,-3.73%,-4.80%,38.06%
Pretax Margin,-,-,-,-,24.29%
Income Tax,16.37B,2.7B,2.21B,1.78B,1.9B
Income Tax - Current Domestic,11.97B,1.08B,1.94B,1.03B,1.53B
Income Tax - Current Foreign,2B,2.64B,2.74B,1.9B,2.45B
Income Tax - Deferred Domestic,(1.96B),(148M),(814M),(76M),583M
Income Tax - Deferred Foreign,4.36B,(868M),(1.66B),(1.07B),(2.66B)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,1.3B,15.3B,15.12B,14.71B,20.88B
Minority Interest Expense,-,-,-,-,-
Net Income,1.3B,15.3B,15.12B,14.71B,20.88B
Net Income Growth,-,"1,076.69%",-1.16%,-2.68%,41.89%
Net Margin Growth,-,-,-,-,22.27%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,1.3B,15.3B,15.12B,14.71B,20.88B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,1.3B,15.3B,15.12B,14.71B,20.88B
EPS (Basic),0.48,5.7,5.72,5.59,7.93
EPS (Basic) Growth,-,"1,087.50%",0.28%,-2.22%,41.93%
Basic Shares Outstanding,2.69B,2.68B,2.65B,2.63B,2.63B
EPS (Diluted),0.47,5.61,5.63,5.51,7.81
EPS (Diluted) Growth,-,"1,093.62%",0.40%,-2.18%,41.72%
Diluted Shares Outstanding,2.75B,2.73B,2.68B,2.67B,2.67B
EBITDA,24.98B,28.18B,28.56B,27.7B,31.87B
EBITDA Growth,-,12.81%,1.34%,-3.01%,15.06%
EBITDA Margin,-,-,-,-,33.99%
