Item,2017,2018,2019,2020,2021
Sales/Revenue,834.15M,886.84M,912.39M,810.65M,918.58M
Sales Growth,-,6.32%,2.88%,-11.15%,13.31%
Total Investment Income,-,-,-,-,-
Sundry Revenue/Income,-,-,-,-,-
Trading Account Income,-,-,-,-,-
"Trust Income, Commissions & Fees",-,-,-,-,-
Commission & Fee Income,-,-,-,-,-
Total Expense,501.86M,537.12M,557.88M,562.02M,613.81M
Total Interest Expense,98.33M,91.31M,89.04M,112.16M,127M
Depreciation & Amortization Expense,193.34M,215.97M,216.67M,230.48M,247.62M
Other Operating Expense,-,-,-,-,-
Operating Income,332.29M,349.72M,354.52M,248.63M,304.78M
Operating Income Growth,-,5.25%,1.37%,-29.87%,22.58%
Non-Operating Income (Expense),(1.74M),9.46M,115.55M,91.25M,91.3M
Non-Operating Interest Income,475K,942K,1.27M,1.89M,809K
Miscellaneous Non Operating Expense,(1.8M),11.92M,116.29M,97.42M,89.25M
Equity in Affiliates (Pretax),(417K),(3.4M),(2.01M),(8.06M),1.25M
Unusual Expense,12.27M,-,-,68.4M,-
Pretax Income,219.95M,249.03M,360.54M,135.89M,269.08M
Pretax Income Growth,-,13.22%,44.78%,-62.31%,98.02%
Pretax Margin,-,-,-,-,29.29%
Income Taxes,-,-,-,-,-
Income Tax - Current Domestic,-,-,-,-,-
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,-,-,-,-,-
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(942K),(930K),(1.01M),(992K),(1.21M)
Consolidated Net Income,296.93M,248.1M,359.54M,134.9M,267.87M
Minority Interest Expense,7.67M,7.12M,6.68M,4.18M,7.58M
Net Income,289.26M,240.98M,352.86M,130.71M,260.29M
Net Income Growth,-,-16.69%,46.43%,-62.96%,99.13%
Net Margin Growth,-,-,-,-,28.34%
Extraordinaries & Discontinued Operations,77.92M,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,77.92M,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,367.18M,240.98M,352.86M,130.71M,260.29M
Preferred Dividends,2.46M,8.04M,8.04M,8.04M,8.04M
Net Income Available to Common,208.88M,232.94M,344.82M,122.67M,252.25M
EPS (Basic),2.9,3.18,4.61,1.62,3.26
EPS (Basic) Growth,-,9.76%,45.08%,-64.78%,100.78%
Basic Shares Outstanding,72.12M,73.27M,74.77M,75.52M,77.34M
EPS (Diluted),2.89,3.18,4.61,1.62,3.26
EPS (Diluted) Growth,-,9.89%,45.14%,-64.78%,100.70%
Diluted Shares Outstanding,72.23M,73.3M,74.77M,75.52M,77.37M
