Item,2017,2018,2019,2020,2021
Sales/Revenue,14.09B,14.24B,16.22B,14.74B,14.26B
Sales Growth,-,1.02%,13.94%,-9.13%,-3.25%
Premiums Earned,6.22B,6.41B,7.87B,6.04B,4.84B
Total Investment Income,3.46B,3.63B,4B,3.89B,4.41B
Realized Gains (Losses),693.5M,(53.7M),73.8M,250.5M,122.4M
Other Operating Income,3.72B,4.25B,4.28B,4.56B,4.89B
"Losses, Claims & Reserves",7.95B,8.32B,10.02B,8.4B,7.19B
"Losses, Claims & Reserves Growth",-,4.64%,20.55%,-16.19%,-14.40%
"Losses, Benefits & Adjustments",7.82B,8.19B,9.91B,8.28B,7.1B
Loss Ratio,-,-,-,-,N/A
"Selling, General & Admin. Expenses & Other",3.84B,4.08B,4.44B,4.58B,4.92B
SGA Growth,-,6.38%,8.83%,3.09%,7.39%
"Selling, General & Admin. Expenses",3.84B,4.08B,4.44B,4.58B,4.92B
"Other Selling, General & Admin. Expense",-,-,-,-,-
Underwriting & Commissions,-,-,-,-,-
Other Operating Expense,-,-,-,-,-
Operating Income Before Interest Expense,2.31B,1.84B,1.75B,1.76B,2.15B
Operating Income Growth,-,-20.36%,-4.58%,0.31%,22.29%
"Interest Expense, Net of Interest Capitalized",300K,-,1M,1M,1M
Interest Expense (excl. Interest Capitalized),300K,-,1M,1M,1M
Interest Capitalized,-,-,-,-,-
Operating Income After Interest Expense,2.31B,1.84B,1.75B,1.76B,2.15B
Non-Operating Income (Expense),(55.9M),(54.1M),(60M),(65.3M),(67.4M)
Miscellaneous Non Operating Expense,(55.9M),(54.1M),(60M),(65.3M),(67.4M)
Equity in Affiliates (Pretax),-,-,-,-,-
Unusual Expense,-,-,-,-,-
Pretax Income,2.25B,1.78B,1.69B,1.69B,2.08B
Pretax Income Growth,-,-20.77%,-5.11%,0.01%,23.04%
Income Tax,(72.3M),230.7M,249.2M,265M,326.2M
Income Tax - Current Domestic,23M,(52.1M),47M,17.5M,128.5M
Income Tax - Current Foreign,38.1M,51.7M,45.6M,55.4M,38.3M
Income Tax - Deferred Domestic,(165.7M),243.5M,115.5M,155.1M,171.2M
Income Tax - Deferred Foreign,32.3M,(12.4M),41.1M,37M,(11.8M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,2.32B,1.55B,1.44B,1.43B,1.76B
Minority Interest Expense,14.1M,7.2M,49.9M,32.7M,46.8M
Net Income,2.31B,1.55B,1.39B,1.4B,1.71B
Net Income Growth,-,-33.06%,-9.85%,0.11%,22.55%
Net Margin Growth,-,-,-,-,11.99%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,2.31B,1.55B,1.39B,1.4B,1.71B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,2.31B,1.55B,1.39B,1.4B,1.71B
EPS (Basic),8,5.41,5,5.08,6.36
EPS (Basic) Growth,-,-32.34%,-7.52%,1.54%,25.15%
Basic Shares Outstanding,288.9M,285.8M,278.6M,274.7M,269M
EPS (Diluted),7.88,5.35,4.96,5.05,6.27
EPS (Diluted) Growth,-,-32.07%,-7.34%,1.71%,24.21%
Diluted Shares Outstanding,293.1M,288.8M,281M,276.6M,272.9M
