Item,2017,2018,2019,2020,2021
Sales/Revenue,1.21B,2.18B,3.96B,2.81B,6.8B
Sales Growth,-,80.59%,82.15%,-29.04%,141.63%
Cost of Goods Sold (COGS) incl. D&A,551.42M,1.06B,2.37B,2.18B,2.57B
COGS Growth,-,92.37%,123.51%,-8.22%,17.92%
COGS excluding D&A,223.27M,435.63M,917M,865M,1.29B
Depreciation & Amortization Expense,328.15M,625.17M,1.45B,1.31B,1.28B
Depreciation,328.15M,625.17M,1.45B,1.31B,1.28B
Amortization of Intangibles,-,-,-,-,-
Gross Income,653.69M,1.12B,1.59B,637M,4.23B
Gross Income Growth,-,70.64%,42.81%,-60.01%,564.21%
Gross Profit Margin,-,-,-,-,62.25%
SG&A Expense,48.67M,64.55M,104M,88M,146M
SGA Growth,-,32.64%,61.11%,-15.38%,65.91%
Research & Development,-,-,-,-,-
Other SG&A,48.67M,64.55M,104M,88M,-
Other Operating Expense,-,3.29M,4M,4M,6M
Unusual Expense,84.24M,(184.35M),1.03B,6.08B,1B
EBIT after Unusual Expense,520.78M,1.23B,456M,(5.54B),3.08B
Non Operating Income/Expense,16.96M,(31.44M),78M,(30M),13M
Non-Operating Interest Income,180K,567K,1M,4M,1M
Equity in Affiliates (Pretax),-,-,-,(10M),15M
Interest Expense,40.73M,87.84M,173M,201M,200M
Interest Expense Growth,-,115.65%,96.94%,16.18%,-0.50%
Gross Interest Expense,62.83M,120.66M,239M,256M,288M
Interest Capitalized,22.1M,32.81M,66M,55M,88M
Pretax Income,497.19M,1.11B,362M,(5.78B),2.91B
Pretax Income Growth,-,123.91%,-67.48%,"-1,695.58%",150.33%
Pretax Margin,-,-,-,-,42.77%
Income Tax,(19.57M),168.36M,47M,(1.1B),631M
Income Tax - Current Domestic,999K,(995K),-,-,25M
Income Tax - Current Foreign,-,-,-,-,-
Income Tax - Deferred Domestic,(20.57M),169.36M,47M,-,606M
Income Tax - Deferred Foreign,-,-,-,-,-
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,516.76M,944.9M,315M,(4.67B),2.28B
Minority Interest Expense,34.5M,99.22M,75M,(155M),94M
Net Income,482.26M,845.67M,240M,(4.52B),2.18B
Net Income Growth,-,75.36%,-71.62%,"-1,982.08%",148.31%
Net Margin Growth,-,-,-,-,32.10%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,482.26M,845.67M,240M,(4.52B),2.18B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,482.26M,845.67M,240M,(4.52B),2.18B
EPS (Basic),4.95,8.08,1.47,(28.59),12.35
EPS (Basic) Growth,-,63.29%,-81.84%,"-2,047.75%",143.20%
Basic Shares Outstanding,97.46M,104.62M,163.49M,157.98M,176.64M
EPS (Diluted),4.94,8.06,1.46,(28.59),12.3
EPS (Diluted) Growth,-,63.15%,-81.83%,"-2,052.01%",143.03%
Diluted Shares Outstanding,97.69M,104.93M,163.84M,157.98M,177.36M
EBITDA,933.17M,1.67B,2.94B,1.86B,5.35B
EBITDA Growth,-,79.26%,75.69%,-36.85%,188.47%
EBITDA Margin,-,-,-,-,78.77%
