Item,2017,2018,2019,2020,2021
Sales/Revenue,5.31B,5.83B,6.26B,6.68B,7.78B
Sales Growth,-,9.76%,7.47%,6.63%,16.49%
Cost of Goods Sold (COGS) incl. D&A,1.86B,2.03B,2.15B,2.22B,2.46B
COGS Growth,-,8.80%,5.87%,3.26%,11.14%
COGS excluding D&A,1.62B,1.72B,1.74B,1.78B,2.02B
Depreciation & Amortization Expense,242M,308M,412M,441M,448M
Depreciation,142M,191M,175M,211M,244M
Amortization of Intangibles,100M,117M,237M,230M,204M
Gross Income,3.44B,3.8B,4.11B,4.46B,5.31B
Gross Income Growth,-,10.28%,8.32%,8.39%,19.16%
Gross Profit Margin,-,-,-,-,68.31%
SG&A Expense,1.72B,1.92B,2.1B,2.19B,2.51B
SGA Growth,-,11.66%,9.34%,4.49%,14.62%
Research & Development,382M,432M,457M,463M,508M
Other SG&A,1.33B,1.48B,1.64B,1.73B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,46M,56M,32M,43M,81M
EBIT after Unusual Expense,1.68B,1.83B,1.99B,2.23B,2.72B
Non Operating Income/Expense,19M,46M,20M,7M,(4M)
Non-Operating Interest Income,-,31M,37M,12M,6M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,175M,212M,242M,249M,236M
Interest Expense Growth,-,21.14%,14.15%,2.89%,-5.22%
Gross Interest Expense,179M,221M,255M,266M,256M
Interest Capitalized,4M,9M,13M,17M,20M
Pretax Income,1.53B,1.69B,1.8B,2B,2.49B
Pretax Income Growth,-,10.82%,6.57%,10.83%,24.65%
Pretax Margin,-,-,-,-,32.00%
Income Tax,663M,266M,301M,360M,454M
Income Tax - Current Domestic,409M,231M,220M,268M,346M
Income Tax - Current Foreign,126M,148M,161M,154M,188M
Income Tax - Deferred Domestic,115M,(104M),(20M),(43M),(94M)
Income Tax - Deferred Foreign,13M,(9M),(60M),(19M),14M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,862M,1.42B,1.5B,1.64B,2.03B
Minority Interest Expense,(2M),(4M),-,(2M),(3M)
Net Income,864M,1.43B,1.5B,1.64B,2.04B
Net Income Growth,-,65.28%,5.04%,9.20%,24.36%
Net Margin Growth,-,-,-,-,26.20%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,864M,1.43B,1.5B,1.64B,2.04B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,864M,1.43B,1.5B,1.64B,2.04B
EPS (Basic),1.76,2.96,3.14,3.44,4.29
EPS (Basic) Growth,-,67.96%,6.13%,9.80%,24.66%
Basic Shares Outstanding,489.92M,483.06M,478.13M,475.5M,474.35M
EPS (Diluted),1.75,2.93,3.11,3.42,4.27
EPS (Diluted) Growth,-,67.59%,6.16%,9.93%,24.84%
Diluted Shares Outstanding,493.16M,486.9M,481.79M,478.57M,476.72M
EBITDA,1.97B,2.19B,2.43B,2.71B,3.25B
EBITDA Growth,-,11.17%,11.01%,11.52%,19.96%
EBITDA Margin,-,-,-,-,41.81%
