Item,2017,2018,2019,2020,2021
Sales/Revenue,1.27B,1.43B,1.56B,1.7B,2.04B
Sales Growth,-,12.54%,8.63%,8.83%,20.54%
Cost of Goods Sold (COGS) incl. D&A,353.67M,372.87M,374.37M,378.45M,468.18M
COGS Growth,-,5.43%,0.40%,1.09%,23.71%
COGS excluding D&A,273.68M,287.34M,272.47M,267.66M,334.05M
Depreciation & Amortization Expense,79.99M,85.54M,101.9M,110.8M,134.13M
Depreciation,35.44M,31.35M,52.49M,53.85M,53.53M
Amortization of Intangibles,44.55M,54.19M,49.41M,56.94M,80.59M
Gross Income,920.5M,1.06B,1.18B,1.32B,1.58B
Gross Income Growth,-,15.28%,11.53%,11.28%,19.62%
Gross Profit Margin,-,-,-,-,77.09%
SG&A Expense,340.73M,374.22M,427.73M,432.18M,502.64M
SGA Growth,-,9.83%,14.30%,1.04%,16.30%
Research & Development,75.85M,81.41M,98.33M,101.05M,111.56M
Other SG&A,264.89M,292.81M,329.39M,331.12M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,-,-,16.8M,7.9M,18.2M
EBIT after Unusual Expense,-,-,738.9M,876.86M,1.05B
Non Operating Income/Expense,(3.09M),56.44M,(3.95M),(39.35M),(38.27M)
Non-Operating Interest Income,6.31M,19.67M,16.4M,5.03M,1.5M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,116.1M,133.11M,148.04M,156.32M,159.61M
Interest Expense Growth,-,14.66%,11.21%,5.60%,2.10%
Gross Interest Expense,116.1M,133.11M,148.04M,156.32M,159.61M
Interest Capitalized,-,-,-,-,-
Pretax Income,466.9M,629.9M,603.32M,686.23M,858.14M
Pretax Income Growth,-,34.91%,-4.22%,13.74%,25.05%
Pretax Margin,-,-,-,-,41.99%
Income Tax,162.93M,122.01M,39.67M,84.4M,132.15M
Income Tax - Current Domestic,149.56M,83M,38.33M,69.61M,182.76M
Income Tax - Current Foreign,32.27M,39.8M,22.1M,70.44M,60.77M
Income Tax - Deferred Domestic,(14.62M),4.16M,(15.94M),(53.42M),(105.79M)
Income Tax - Deferred Foreign,(4.28M),(4.94M),(4.83M),(2.23M),(5.58M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,303.97M,507.89M,563.65M,601.82M,725.98M
Minority Interest Expense,-,-,-,-,-
Net Income,303.97M,507.89M,563.65M,601.82M,725.98M
Net Income Growth,-,67.08%,10.98%,6.77%,20.63%
Net Margin Growth,-,-,-,-,35.53%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,303.97M,507.89M,563.65M,601.82M,725.98M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,303.97M,507.89M,563.65M,601.82M,725.98M
EPS (Basic),3.36,5.83,6.66,7.19,8.8
EPS (Basic) Growth,-,73.13%,14.30%,7.96%,22.40%
Basic Shares Outstanding,90.34M,87.18M,84.64M,83.72M,82.51M
EPS (Diluted),3.31,5.66,6.59,7.12,8.7
EPS (Diluted) Growth,-,71.21%,16.38%,8.06%,22.13%
Diluted Shares Outstanding,91.91M,89.7M,85.54M,84.52M,83.48M
EBITDA,659.76M,772.43M,857.6M,995.56M,1.21B
EBITDA Growth,-,17.08%,11.03%,16.09%,21.22%
EBITDA Margin,-,-,-,-,59.06%
