Item,2017,2018,2019,2020,2021
Sales/Revenue,441.23M,603.69M,818.38M,1.73B,2.33B
Sales Growth,-,36.82%,35.56%,110.86%,34.97%
Cost of Goods Sold (COGS) incl. D&A,150.25M,190.78M,271.04M,464.75M,654.51M
COGS Growth,-,26.98%,42.07%,71.47%,40.83%
COGS excluding D&A,123.05M,164.04M,223.01M,406.56M,580.25M
Depreciation & Amortization Expense,27.2M,26.74M,48.03M,58.19M,74.27M
Depreciation,23.8M,22.44M,38.43M,42.99M,45.87M
Amortization of Intangibles,3.4M,4.3M,9.6M,15.2M,28.4M
Gross Income,290.98M,412.91M,547.34M,1.26B,1.67B
Gross Income Growth,-,41.90%,32.56%,130.36%,32.81%
Gross Profit Margin,-,-,-,-,71.90%
SG&A Expense,262.03M,338.38M,454.68M,835.07M,1.17B
SGA Growth,-,29.14%,34.37%,83.66%,40.37%
Research & Development,71.38M,97.36M,121.88M,180.08M,271.54M
Other SG&A,190.64M,241.02M,332.8M,654.99M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,17.06M,(249K),3.9M,18.66M,36.7M
EBIT after Unusual Expense,(17.06M),74.79M,88.76M,407.15M,465.73M
Non Operating Income/Expense,29.11M,(6.49M),3.01M,(6.52M),13.67M
Non-Operating Interest Income,2.39M,8.96M,13.2M,7.1M,2.14M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,11.13M,22.18M,24.32M,42.03M,9.89M
Interest Expense Growth,-,99.26%,9.66%,72.80%,-76.48%
Gross Interest Expense,11.13M,22.18M,24.32M,42.03M,9.89M
Interest Capitalized,-,-,-,-,-
Pretax Income,32.27M,55.08M,80.65M,365.71M,471.65M
Pretax Income Growth,-,70.71%,46.42%,353.47%,28.97%
Pretax Margin,-,-,-,-,20.25%
Income Tax,(49.54M),(22.41M),(15.25M),16.46M,(21.85M)
Income Tax - Current Domestic,(6.32M),131K,(2.91M),8.81M,35.87M
Income Tax - Current Foreign,476K,600K,352K,5.46M,31.23M
Income Tax - Deferred Domestic,(43.73M),153K,(21.3M),(12.23M),(68.17M)
Income Tax - Deferred Foreign,33K,(23.3M),8.61M,14.43M,(20.78M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),(80K),(37K),-,-,-
Consolidated Net Income,81.72M,77.45M,95.89M,349.25M,493.51M
Minority Interest Expense,-,-,-,-,-
Net Income,81.72M,77.45M,95.89M,349.25M,493.51M
Net Income Growth,-,-5.22%,23.81%,264.20%,41.31%
Net Margin Growth,-,-,-,-,21.19%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,81.72M,77.45M,95.89M,349.25M,493.51M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,81.72M,77.45M,95.89M,349.25M,493.51M
EPS (Basic),0.69,0.64,0.8,2.88,3.88
EPS (Basic) Growth,-,-6.48%,24.31%,259.41%,34.67%
Basic Shares Outstanding,118.54M,120.15M,119.67M,121.25M,127.22M
EPS (Diluted),0.68,0.61,0.76,2.69,3.4
EPS (Diluted) Growth,-,-9.70%,25.09%,252.81%,26.26%
Diluted Shares Outstanding,122.27M,127.08M,125.72M,136.41M,146.68M
EBITDA,56.15M,101.28M,140.69M,484M,576.7M
EBITDA Growth,-,80.37%,38.92%,244.01%,19.15%
EBITDA Margin,-,-,-,-,24.76%
