Item,2017,2018,2019,2020,2021
Sales/Revenue,2.14B,2.1B,2.29B,3.12B,3.7B
Sales Growth,-,-1.68%,9.24%,36.01%,18.63%
Cost of Goods Sold (COGS) incl. D&A,944.34M,915.06M,983.24M,1.35B,1.5B
COGS Growth,-,-3.10%,7.45%,37.43%,11.33%
COGS excluding D&A,836.26M,801.83M,862.58M,1.24B,1.39B
Depreciation & Amortization Expense,108.08M,113.22M,120.66M,110.92M,112.53M
Depreciation,66.12M,67.42M,70.83M,80.12M,91.07M
Amortization of Intangibles,41.95M,45.81M,49.82M,30.8M,21.46M
Gross Income,1.19B,1.19B,1.31B,1.77B,2.2B
Gross Income Growth,-,-0.55%,10.62%,34.95%,24.20%
Gross Profit Margin,-,-,-,-,59.37%
SG&A Expense,656.22M,692.17M,759.91M,839.73M,975.17M
SGA Growth,-,5.48%,9.79%,10.50%,16.13%
Research & Development,307.31M,301.51M,322.82M,374.96M,427.61M
Other SG&A,348.91M,390.67M,437.08M,464.77M,-
Other Operating Expense,8.84M,11.24M,15.24M,17.53M,14.83M
Unusual Expense,8.23M,28.49M,7.08M,(15.59M),39.83M
EBIT after Unusual Expense,(8.23M),453.84M,529.49M,928.49M,1.17B
Non Operating Income/Expense,10.09M,14.93M,(5.36M),(9.28M),7.44M
Non-Operating Interest Income,16.71M,22.7M,24.79M,5.98M,2.63M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,21.36M,23.67M,23.15M,24.18M,17.82M
Interest Expense Growth,-,10.79%,-2.21%,4.48%,-26.31%
Gross Interest Expense,21.36M,23.67M,23.15M,24.18M,17.82M
Interest Capitalized,-,-,-,-,-
Pretax Income,524.41M,467.8M,525.77M,901.02M,1.16B
Pretax Income Growth,-,-10.80%,12.39%,71.37%,28.85%
Pretax Margin,-,-,-,-,31.35%
Income Tax,266.72M,16.02M,58.3M,116.87M,146.37M
Income Tax - Current Domestic,165.3M,(57.4M),14.95M,57.36M,58.52M
Income Tax - Current Foreign,64.31M,45.08M,52.81M,75.19M,105.15M
Income Tax - Deferred Domestic,43.58M,29.58M,(1.45M),(10.56M),(13.01M)
Income Tax - Deferred Foreign,(6.48M),(1.24M),(8.01M),(5.13M),(4.3M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,257.69M,451.78M,467.47M,784.15M,1.01B
Minority Interest Expense,-,-,-,-,-
Net Income,257.69M,451.78M,467.47M,784.15M,1.01B
Net Income Growth,-,75.32%,3.47%,67.74%,29.39%
Net Margin Growth,-,-,-,-,27.40%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,257.69M,451.78M,467.47M,784.15M,1.01B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,257.69M,451.78M,467.47M,784.15M,1.01B
EPS (Basic),1.3,2.41,2.74,4.72,6.15
EPS (Basic) Growth,-,85.03%,13.95%,72.09%,30.30%
Basic Shares Outstanding,198.07M,187.67M,170.43M,166.12M,164.96M
EPS (Diluted),1.28,2.35,2.6,4.28,5.53
EPS (Diluted) Growth,-,83.54%,11.05%,64.46%,28.98%
Diluted Shares Outstanding,201.64M,192.61M,179.46M,183.04M,183.63M
EBITDA,635.28M,595.55M,657.23M,1.02B,1.32B
EBITDA Growth,-,-6.25%,10.36%,55.78%,29.03%
EBITDA Margin,-,-,-,-,35.68%
