Item,2017,2018,2019,2020,2021
Sales/Revenue,66.55B,71.91B,73.92B,84.43B,97.2B
Sales Growth,-,8.06%,2.79%,14.23%,15.13%
Cost of Goods Sold (COGS) incl. D&A,53.2B,57.75B,57.82B,62.65B,79.77B
COGS Growth,-,8.54%,0.14%,8.34%,27.33%
COGS excluding D&A,50.92B,55.54B,55.46B,59.95B,76.82B
Depreciation & Amortization Expense,2.28B,2.21B,2.36B,2.7B,2.95B
Depreciation,2B,1.87B,1.98B,2.28B,2.48B
Amortization of Intangibles,287M,339M,377M,416M,475M
Gross Income,13.35B,14.17B,16.09B,21.78B,17.43B
Gross Income Growth,-,6.12%,13.60%,35.36%,-19.97%
Gross Profit Margin,-,-,-,-,17.93%
SG&A Expense,5.86B,7.09B,8.22B,13.95B,4.33B
SGA Growth,-,21.13%,15.86%,69.73%,-68.99%
Research & Development,-,-,-,-,-
Other SG&A,5.86B,7.09B,8.22B,13.95B,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,(46M),95M,265M,330M,419M
EBIT after Unusual Expense,46M,6.98B,7.61B,7.51B,12.69B
Non Operating Income/Expense,6M,(388M),(1.33B),(4.98B),4.59B
Non-Operating Interest Income,8M,-,-,-,-
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,417M,572M,629M,684M,683M
Interest Expense Growth,-,37.17%,9.97%,8.74%,-0.15%
Gross Interest Expense,466M,669M,720M,771M,741M
Interest Capitalized,49M,97M,91M,87M,58M
Pretax Income,7.14B,6.02B,5.65B,1.84B,16.6B
Pretax Income Growth,-,-15.66%,-6.10%,-67.37%,799.95%
Pretax Margin,-,-,-,-,17.07%
Income Tax,2.23B,1.23B,1.21B,501M,3.71B
Income Tax - Current Domestic,720M,96M,753M,939M,1.58B
Income Tax - Current Foreign,288M,374M,359M,420M,478M
Income Tax - Deferred Domestic,1.23B,743M,162M,(884M),1.58B
Income Tax - Deferred Foreign,(9M),15M,(62M),26M,61M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,4.91B,4.79B,4.44B,1.34B,12.89B
Minority Interest Expense,-,-,-,-,-
Net Income,4.91B,4.79B,4.44B,1.34B,12.89B
Net Income Growth,-,-2.32%,-7.33%,-69.75%,859.79%
Net Margin Growth,-,-,-,-,13.26%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,4.91B,4.79B,4.44B,1.34B,12.89B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,4.91B,4.79B,4.44B,1.34B,12.89B
EPS (Basic),5.63,5.53,5.14,1.55,14.75
EPS (Basic) Growth,-,-1.78%,-7.05%,-69.86%,852.12%
Basic Shares Outstanding,871M,866M,864M,867M,874M
EPS (Diluted),5.61,5.51,5.11,1.54,14.68
EPS (Diluted) Growth,-,-1.78%,-7.26%,-69.83%,852.14%
Diluted Shares Outstanding,875M,870M,869M,871M,878M
EBITDA,9.78B,9.28B,10.24B,10.53B,16.06B
EBITDA Growth,-,-5.06%,10.29%,2.91%,52.46%
EBITDA Margin,-,-,-,-,16.52%
