Item,2017,2018,2019,2020,2021
Sales/Revenue,1.22B,1.35B,1.44B,1.49B,1.59B
Sales Growth,-,10.56%,6.31%,4.09%,6.51%
Cost of Goods Sold (COGS) incl. D&A,345.28M,433.7M,448.75M,471.45M,536.3M
COGS Growth,-,25.61%,3.47%,5.06%,13.76%
COGS excluding D&A,296.99M,376.41M,388.28M,370.65M,428.98M
Depreciation & Amortization Expense,48.29M,57.29M,60.46M,100.8M,107.32M
Depreciation,28.39M,32.59M,35.36M,75.4M,84.07M
Amortization of Intangibles,19.9M,24.7M,25.1M,25.4M,23.26M
Gross Income,875.9M,916.45M,986.61M,1.02B,1.06B
Gross Income Growth,-,4.63%,7.66%,3.65%,3.18%
Gross Profit Margin,-,-,-,-,66.30%
SG&A Expense,502.78M,535.95M,546.78M,564.95M,581.1M
SGA Growth,-,6.60%,2.02%,3.32%,2.86%
Research & Development,215M,217.1M,214.7M,224M,250.1M
Other SG&A,287.78M,318.85M,332.08M,340.95M,331M
Other Operating Expense,-,-,-,-,-
Unusual Expense,18.1M,17.4M,-,16.5M,5.03M
EBIT after Unusual Expense,355.02M,363.1M,-,441.22M,469.01M
Non Operating Income/Expense,(4.11M),3.11M,(1.79M),(4.71M),3.04M
Non-Operating Interest Income,1.6M,1.53M,3.73M,3.07M,1.71M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,8.2M,15.9M,19.8M,12.44M,6.14M
Interest Expense Growth,-,93.90%,24.53%,-37.16%,-50.62%
Gross Interest Expense,8.2M,15.9M,19.8M,12.44M,6.14M
Interest Capitalized,-,-,-,-,-
Pretax Income,344.31M,351.84M,421.97M,427.13M,467.62M
Pretax Income Growth,-,2.19%,19.93%,1.22%,9.48%
Pretax Margin,-,-,-,-,29.38%
Income Tax,86.05M,84.75M,69.18M,54.2M,68.03M
Income Tax - Current Domestic,63.72M,63.99M,54.08M,17.37M,40.63M
Income Tax - Current Foreign,17.46M,22.67M,17.38M,27.64M,32M
Income Tax - Deferred Domestic,4.24M,1.78M,1.6M,14.56M,(33K)
Income Tax - Deferred Foreign,636K,(3.69M),(3.87M),(5.37M),(4.57M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,258.26M,267.09M,352.79M,372.94M,399.59M
Minority Interest Expense,-,-,-,-,-
Net Income,258.26M,267.09M,352.79M,372.94M,399.59M
Net Income Growth,-,3.42%,32.09%,5.71%,7.15%
Net Margin Growth,-,-,-,-,25.11%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,258.26M,267.09M,352.79M,372.94M,399.59M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,258.26M,267.09M,352.79M,372.94M,399.59M
EPS (Basic),6.55,6.9,9.25,9.83,10.56
EPS (Basic) Growth,-,5.34%,34.04%,6.29%,7.37%
Basic Shares Outstanding,39.44M,38.73M,38.14M,37.94M,37.86M
EPS (Diluted),6.51,6.78,9.08,9.65,10.36
EPS (Diluted) Growth,-,4.15%,33.86%,6.33%,7.36%
Diluted Shares Outstanding,39.64M,39.38M,38.87M,38.65M,38.57M
EBITDA,421.41M,437.78M,500.29M,558.52M,581.36M
EBITDA Growth,-,3.88%,14.28%,11.64%,4.09%
EBITDA Margin,-,-,-,-,36.53%
