Item,2017,2018,2019,2020,2021
Sales/Revenue,30.44B,32.82B,32.92B,23.6B,22.93B
Sales Growth,-,7.80%,0.31%,-28.30%,-2.85%
Cost of Goods Sold (COGS) incl. D&A,26.27B,28.52B,28.71B,21.46B,18.84B
COGS Growth,-,8.55%,0.66%,-25.24%,-12.19%
COGS excluding D&A,22.44B,24.96B,25.12B,19.49B,16.72B
Depreciation & Amortization Expense,3.84B,3.56B,3.59B,1.97B,2.12B
Depreciation,3.17B,2.88B,2.97B,1.6B,1.82B
Amortization of Intangibles,663M,673M,618M,371M,302M
Gross Income,4.17B,4.3B,4.21B,2.14B,4.09B
Gross Income Growth,-,3.12%,-2.00%,-49.15%,90.76%
Gross Profit Margin,-,-,-,-,17.82%
SG&A Expense,1.22B,1.15B,1.19B,945M,893M
SGA Growth,-,-5.99%,3.93%,-20.65%,-5.50%
Research & Development,787M,702M,717M,580M,554M
Other SG&A,432M,444M,474M,365M,-
Other Operating Expense,-,-,89M,-,-
Unusual Expense,3.73B,262M,13.11B,12.16B,381M
EBIT after Unusual Expense,(776M),2.89B,(10.18B),(10.96B),2.81B
Non Operating Income/Expense,-,215M,247M,104M,28M
Non-Operating Interest Income,128M,60M,41M,33M,33M
Equity in Affiliates (Pretax),96M,89M,45M,91M,40M
Interest Expense,631M,630M,574M,563M,539M
Interest Expense Growth,-,-0.16%,-8.89%,-1.92%,-4.26%
Gross Interest Expense,631M,630M,574M,563M,539M
Interest Capitalized,-,-,-,-,-
Pretax Income,(1.18B),2.62B,(10.42B),(11.3B),2.37B
Pretax Income Growth,-,321.81%,-497.03%,-8.45%,121.01%
Pretax Margin,-,-,-,-,10.35%
Income Tax,330M,447M,(311M),(812M),446M
Income Tax - Current Domestic,(113M),74M,(70M),26M,(32M)
Income Tax - Current Foreign,703M,618M,770M,410M,509M
Income Tax - Deferred Domestic,(213M),(176M),(754M),(685M),(16M)
Income Tax - Deferred Foreign,(47M),(69M),(257M),(563M),(15M)
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,(1.51B),2.18B,(10.11B),(10.49B),1.93B
Minority Interest Expense,(8M),39M,30M,32M,47M
Net Income,(1.51B),2.14B,(10.14B),(10.52B),1.88B
Net Income Growth,-,242.06%,-574.13%,-3.76%,117.88%
Net Margin Growth,-,-,-,-,8.20%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,(1.51B),2.14B,(10.14B),(10.52B),1.88B
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,(1.51B),2.14B,(10.14B),(10.52B),1.88B
EPS (Basic),(1.08),1.54,(7.32),(7.57),1.34
EPS (Basic) Growth,-,242.59%,-575.27%,-3.39%,117.76%
Basic Shares Outstanding,1.39B,1.39B,1.39B,1.39B,1.4B
EPS (Diluted),(1.08),1.53,(7.32),(7.57),1.32
EPS (Diluted) Growth,-,241.67%,-578.37%,-3.39%,117.42%
Diluted Shares Outstanding,1.39B,1.39B,1.39B,1.39B,1.43B
EBITDA,6.79B,6.71B,6.52B,3.17B,5.31B
EBITDA Growth,-,-1.15%,-2.79%,-51.42%,67.71%
EBITDA Margin,-,-,-,-,23.17%
