Item,2017,2018,2019,2020,2021
Sales/Revenue,2.6B,2.9B,3.16B,3.06B,4.61B
Sales Growth,-,11.44%,9.04%,-3.25%,50.73%
Cost of Goods Sold (COGS) incl. D&A,1.62B,1.79B,1.92B,1.91B,2.82B
COGS Growth,-,10.86%,7.05%,-0.66%,47.66%
COGS excluding D&A,1.5B,1.68B,1.81B,1.79B,2.44B
Depreciation & Amortization Expense,115.3M,114.6M,112.5M,115.2M,371.8M
Depreciation,73.9M,75.1M,75.1M,75.6M,222.5M
Amortization of Intangibles,41.4M,39.5M,37.4M,39.6M,149.3M
Gross Income,986.4M,1.11B,1.24B,1.15B,1.8B
Gross Income Growth,-,12.40%,12.26%,-7.23%,55.79%
Gross Profit Margin,-,-,-,-,38.98%
SG&A Expense,645.1M,694.2M,749.2M,700.8M,964.8M
SGA Growth,-,7.61%,7.92%,-6.46%,37.67%
Research & Development,177.7M,185.6M,209.6M,196M,299.3M
Other SG&A,467.4M,508.6M,539.6M,504.8M,-
Other Operating Expense,-,-,-,-,-
Unusual Expense,30.6M,25.3M,(1.2M),(7.4M),254.1M
EBIT after Unusual Expense,(30.6M),389.2M,496.6M,461.2M,579.9M
Non Operating Income/Expense,8.4M,32.6M,700K,27.2M,29.3M
Non-Operating Interest Income,2.4M,3.7M,1M,500K,1M
Equity in Affiliates (Pretax),-,-,-,-,-
Interest Expense,34.5M,31.6M,24.6M,19.2M,76.4M
Interest Expense Growth,-,-8.41%,-22.15%,-21.95%,297.92%
Gross Interest Expense,34.5M,31.6M,24.6M,19.2M,76.4M
Interest Capitalized,-,-,-,-,-
Pretax Income,287M,393.9M,473.7M,469.7M,533.8M
Pretax Income Growth,-,37.25%,20.26%,-0.84%,13.65%
Pretax Margin,-,-,-,-,11.57%
Income Tax,59.8M,60.1M,71.4M,67.8M,88.5M
Income Tax - Current Domestic,60.4M,31M,76.6M,32.3M,53.8M
Income Tax - Current Foreign,22.8M,31.8M,28.4M,39.1M,57.5M
Income Tax - Deferred Domestic,(14.3M),2.9M,(39.3M),1.8M,(39.8M)
Income Tax - Deferred Foreign,(9.1M),(5.6M),5.7M,(5.4M),17M
Income Tax Credits,-,-,-,-,-
Equity in Affiliates,-,-,-,-,-
Other After Tax Income (Expense),-,-,-,-,-
Consolidated Net Income,227.2M,333.8M,402.3M,401.9M,445.3M
Minority Interest Expense,-,-,-,-,-
Net Income,227.2M,333.8M,402.3M,401.9M,445.3M
Net Income Growth,-,46.92%,20.52%,-0.10%,10.80%
Net Margin Growth,-,-,-,-,9.65%
Extraordinaries & Discontinued Operations,-,-,-,-,-
Extra Items & Gain/Loss Sale Of Assets,-,-,-,-,-
Cumulative Effect - Accounting Chg,-,-,-,-,-
Discontinued Operations,-,-,-,-,-
Net Income After Extraordinaries,227.2M,333.8M,402.3M,401.9M,445.3M
Preferred Dividends,-,-,-,-,-
Net Income Available to Common,227.2M,333.8M,402.3M,401.9M,445.3M
EPS (Basic),6.45,9.32,11.08,10.95,10.31
EPS (Basic) Growth,-,44.46%,18.86%,-1.19%,-5.87%
Basic Shares Outstanding,35.2M,35.8M,36.3M,36.7M,43.2M
EPS (Diluted),6.26,9.02,10.73,10.6,10.05
EPS (Diluted) Growth,-,44.14%,18.91%,-1.15%,-5.21%
Diluted Shares Outstanding,36.3M,37M,37.5M,37.9M,44.3M
EBITDA,456.6M,529.1M,607.9M,569M,1.21B
EBITDA Growth,-,15.88%,14.89%,-6.40%,111.92%
EBITDA Margin,-,-,-,-,26.13%
